element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Fe	2	"273.91046"	"0.00016"	"273.91069"	"0.00004"	"290"	"2.1e+06"	D	"8.9801352"	"13.5052424"	"3d6.(3D).4p"	"w 4D*"	"1/2"	"3d6.(3G).4d"	"4D"	"1/2"	2	2		"T6892c83"	"L18349c139"	
Fe	2	"273.94192"	"0.00005"	"273.94188"	"0.00003"	"1400"	"5.2e+07"	D+	"8.9478161"	"13.4724082"	"3d6.(3D).4p"	"w 4F*"	"3/2"	"3d6.(3D).5s"	"4D"	"3/2"	4	4		"T6892c83"	"L18349c139"	
Fe	2	"273.95110"	"0.00005"	"273.951076"	"0.000014"	"5000"	"4.6e+06"	D+	"3.24468891"	"7.7691291"	"3d6.(3H).4s"	"b 2H"	"11/2"	"3d6.(3H).4p"	"z 2I*"	"11/2"	12	12		"T6892c83"	"L18349c139"	
Fe	2	"273.954721"	"0.000013"	"273.954713"	"0.000012"	"1000000"	"2.21e+08"	B+	"0.98633380"	"5.51071390"	"3d6.(5D).4s"	"a 4D"	"7/2"	"3d6.(5D).4p"	"z 4D*"	"7/2"	8	8		"T7958,T6610,T7589"	"L18349c139"	
Fe	2	"273.9981"	"0.0002"	"273.998246"	"0.000012"	"1400"	"4.6e+06"	D+	"7.6973256"	"12.2209869"	"3d6.(3H).4p"	"z 2G*"	"9/2"	"3d6.(3H).5s"	"e 4H"	"7/2"	10	8		"T6892c83"	"L18349c139"	
Fe	2	"274.0281"	"0.0005"	"274.027682"	"0.000017"	"110d,bl"	"1.4e+06"	D	"9.0686191"	"13.5917945"	"3d6.(1G2).4p"	"w 2G*"	"7/2"	"3d6.(3G).4d"	"2G"	"9/2"	8	10		"T6892c83"	"L18349c143"	
Fe	2	"274.08796"	"0.00004"	"274.087931"	"0.000023"	"2200"	"6.2e+07"	C+	"8.9564405"	"13.4786216"	"3d6.(3D).4p"	"w 4F*"	"5/2"	"3d6.(3D).5s"	"4D"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	2	"274.1317"	"0.0005"	"274.13205"	"0.00006"	"700d?"	"2.1e+07"	D+	"6.2086229"	"10.7300763"	"3d6.(3F1).4s"	"c 4F"	"3/2"	"3d6.(3P1).4p"	"v 4D*"	"3/2"	4	4		"T6892c83"	"L18349c143"	
Fe	2	"274.13939"	"0.00003"	"274.139391"	"0.000013"	"15000"	"2.0e+07"	D+	"3.42449356"	"7.9458259"	"3d6.(3F2).4s"	"a 2F"	"5/2"	"3d6.(3F2).4p"	"y 4G*"	"5/2"	6	6		"T6892c83"	"L18349c139"	
Fe	1	"274.15766"	"0.00011"	"274.157644"	"0.000017"	"59"	"6.99e+05"	C	"1.60789577"	"6.12892712"	"3d7.(4F).4s"	"a 3F"	"2"	"3d7.(2G).4p"	"w 3F*"	"2"	5	5		"T5720"	"L11631"	
