element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ti	2	"336.26429"	"0.00006"	"336.26435"	"0.00003"	"19"	"1.99e+06"	B'	"1.2240835"	"4.91012941"	"3d2.(3P).4s"	"b 4P"	"1/2"	"3d2.(1D).4p"	"y 2D*"	"3/2"	2	4		"T7385"	"u37"	
Ti	2	"336.61766"	"0.00002"	"336.617662"	"0.000013"	"140"	"2.99e+07"	B+	"1.23686629"	"4.91904352"	"3d3"	"a 2P"	"3/2"	"3d2.(1D).4p"	"z 2P*"	"1/2"	4	2		"T7385"	"u37"	
Ti	2	"336.92028"	"0.00002"	"336.920281"	"0.000012"	"57"	"4.75e+06"	B+	"1.23125938"	"4.91012941"	"3d2.(3P).4s"	"b 4P"	"3/2"	"3d2.(1D).4p"	"y 2D*"	"3/2"	4	4		"T7385"	"u37"	
Ti	1	"337.04344"	"0.00014"	"337.04339"	"0.00005"	"15+"	"7.6e+07"	C	"0.00000000"	"3.6775263"	"3d2.4s2"	"a 3F"	"2"	"3d2.(3F).4s.4p.(1P*)"	"w 3D*"	"1"	5	3		"T3499n"	"L10989"	
Ti	3	"337.0625"	"0.0010"	"337.0625+"	"0.0016"	"7"	"3.6e+07"	D	"16.052156"	"19.729474"	"3p6.3d.4d"	"3G"	"5"	"3p6.3d.4f"	"3H*"	"5"	11	11		"T1216"	"L3593"	
Ti	1	"337.14523"	"0.00014"	"337.14517"	"0.00005"	"15+"	"7.2e+07"	C	"0.04796626"	"3.7243824"	"3d2.4s2"	"a 3F"	"4"	"3d2.(1G).4s.4p.(3P*)"	"x 3G*"	"5"	9	11		"T3499n,T2664"	"L10989"	
Ti	3	"337.1623"	"0.0010"	"337.1621+"	"0.0016"	"9"	"4.8e+07"	D	"16.025297"	"19.701529"	"3p6.3d.4d"	"3G"	"4"	"3p6.3d.4f"	"3G*"	"5"	9	11		"T1216"	"L3593"	
Ti	2	"337.22062"	"0.00002"	"337.220619"	"0.000012"	"448"	"6.13e+06"	B+	"0.60723963"	"4.28283327"	"3d2.(3F).4s"	"a 2F"	"7/2"	"3d2.(3F).4p"	"z 2G*"	"7/2"	8	8		"T7385"	"u37"	
Ti	2	"337.27927"	"0.00002"	"337.279276"	"0.000016"	"7600"	"1.41e+08"	B+	"0.01166867"	"3.68662310"	"3d2.(3F).4s"	"a 4F"	"5/2"	"3d2.(3F).4p"	"z 4G*"	"7/2"	6	8		"T7385"	"u37"	
Ti	2	"337.43458"	"0.00002"	"337.434577"	"0.000012"	"142"	"1.23e+07"	B+	"1.23686629"	"4.91012941"	"3d3"	"a 2P"	"3/2"	"3d2.(1D).4p"	"y 2D*"	"3/2"	4	4		"T7385"	"u37"	
Ti	1	"337.75752"	"0.00014"	"337.75748"	"0.00005"	"15+"	"6.9e+07"	C	"0.02109378"	"3.6908453"	"3d2.4s2"	"a 3F"	"3"	"3d2.(3F).4s.4p.(1P*)"	"w 3D*"	"2"	7	5		"T3499n"	"L10989"	
