element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Cl	1	"783.075"	"783.0745"	"1700"	"9.7e+06"	D	"10.3069180"	"11.8897827"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"3/2"	4	4		"T8043"	"L298"	
Cl	1	"787.822"	"787.8217"	"3000"	"1.8e+06"	D	"8.9217000"	"10.4950268"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	6	6		"T1277"	"L298"	
Cl	1	"789.931"	"789.9310"	"2300"	"5.1e+06"	D	"10.3069180"	"11.8760437"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"5/2"	4	6		"T8043"	"L298"	
Cl	1	"791.508"	"791.5082"	"1800"	"6.1e+06"	D	"10.3359337"	"11.9019327"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P<2>).4d"	"2[1]"	"1/2"	2	2		"T1277LS"	"L298"	
Cl	1	"792.4645"	"792.4645"	"3000"	"2.1e+06"	D	"9.0294019"	"10.5935112"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	2	4		"T1277"	"L298"	
Cl	1	"793.5012"	"793.5012"	"1700"	"3.9e+06"	D	"10.4310711"	"11.9931368"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	"3s2.3p4.(3P<2>).4d"	"2[4]"	"7/2"	6	8		"T8043"	"L298"	
Cl	1	"797.697"	"797.6972"	"1300"	"4.1e+06"	D	"10.3359337"	"11.8897827"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P<2>).4d"	"2[2]"	"3/2"	2	4		"T1277LS"	"L298"	
Cl	1	"798.060"	"798.0597"	"600"	"1.6e+06"	E	"8.9217000"	"10.4748433"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	6	4		"T1277n,T1619CA,LS"	"L298"	
Cl	1	"799.785"	"799.7857"	"2900"	"2.1e+06"	D	"8.9874370"	"10.5372286"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"2D*"	"3/2"	4	4		"T1277"	"L298"	
Cl	1	"808.451"	"808.4509"	"1700"	"4.2e+06"	E	"10.4295834"	"11.9627639"	"3s2.3p4.(1D).4s"	"2D"	"5/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	6	4		"T1277,T1619CA,LS"	"L298"	
Cl	1	"808.556"	"808.5561"	"2200"	"3.8e+07"	D	"10.4297829"	"11.9627639"	"3s2.3p4.(1D).4s"	"2D"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"	4	4		"T1277,T1619CA,LS"	"L298"	
Cl	1	"808.667"	"808.6673"	"3000"	"4.0e+07"	D	"10.4295834"	"11.9623537"	"3s2.3p4.(1D).4s"	"2D"	"5/2"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	6	6		"T1277,T1619CA,LS"	"L298"	
Cl	1	"808.773"	"808.7725"	"1300"	"2.8e+06"	E	"10.4297829"	"11.9623537"	"3s2.3p4.(1D).4s"	"2D"	"3/2"	"3s2.3p4.(1D).4p"	"2D*"	"5/2"	4	6		"T1277,T1619CA,LS"	"L298"	
Cl	1	"819.442"	"819.4422"	"2500"	"5.0e+06"	E	"8.9874370"	"10.5000528"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	4	2		"T1277LS"	"L298"	
Cl	1	"821.204"	"821.2038"	"18000"	"7.9e+06"	D	"8.9217000"	"10.4310711"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	6	6		"T1277LS"	"L298"	
Cl	1	"833.331"	"833.3307"	"18000"	"1.6e+07"	D	"8.9874370"	"10.4748433"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	4	4		"T1277n,T1619CA,LS"	"L298"	
Cl	2	""	"835.308"	""	"1.9e+06"	E	"14.853347"	"16.337232"	"3s2.3p3.(4S*).3d"	"3D*"	"2"	"3s2.3p3.(4S*).4p"	"3P"	"2"	5	5		"T1619CA,LS"	""	
Cl	2	"836.071"	"836.070"	"1000"	"1.1e+07"	E	"14.854698"	"16.337232"	"3s2.3p3.(4S*).3d"	"3D*"	"3"	"3s2.3p3.(4S*).4p"	"3P"	"2"	7	5		"T1619CA,LS"	"L1617"	
Cl	2	"836.184"	"836.184"	"560"	"9.6e+06"	E	"14.853347"	"16.335677"	"3s2.3p3.(4S*).3d"	"3D*"	"2"	"3s2.3p3.(4S*).4p"	"3P"	"1"	5	3		"T1619CA,LS"	"L1617"	
Cl	1	"837.594"	"837.5943"	"99900"	"2.8e+07"	D	"8.9217000"	"10.4015349"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4D*"	"7/2"	6	8		"T1277n,T1619CA,LS"	"L298"	
Cl	2	"838.267"	"838.267"	"180"	"1.3e+07"	E	"14.858677"	"16.337325"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	"3s2.3p3.(4S*).4p"	"3P"	"0"	3	1		"T1619CA,LS"	"L1617"	
Cl	2	""	"838.319"	""	"1.3e+05"	E	"14.858677"	"16.337232"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	"3s2.3p3.(4S*).4p"	"3P"	"2"	3	5		"T1619CA,LS"	""	
Cl	2	"839.202"	"839.202"	"100"	"3.2e+06"	E	"14.858677"	"16.335677"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	"3s2.3p3.(4S*).4p"	"3P"	"1"	3	3		"T1619CA,LS"	"L1617"	
Cl	1	"842.825"	"842.8251"	"15000"	"2.4e+07"	D	"9.0294019"	"10.5000528"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4D*"	"1/2"	2	2		"T1277LS"	"L298"	
Cl	1	"855.044"	"855.0441"	"2200"	"1.9e+06"	D	"9.2028320"	"10.6524665"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"2S*"	"1/2"	4	2		"T1277"	"L298"	
Cl	1	"857.524"	"857.5246"	"20000"	"1.2e+07"	D	"9.0294019"	"10.4748433"	"3s2.3p4.(3P).4s"	"4P"	"1/2"	"3s2.3p4.(3P).4p"	"4D*"	"3/2"	2	4		"T1277LS"	"L298"	
Cl	1	"858.597"	"858.5981"	"75000"	"1.9e+07"	D	"8.9874370"	"10.4310711"	"3s2.3p4.(3P).4s"	"4P"	"3/2"	"3s2.3p4.(3P).4p"	"4D*"	"5/2"	4	6		"T1277n,T1619CA,LS"	"L298"	
Cl	1	"868.626"	"868.6281"	"3500"	"3.9e+06"	D	"9.2028320"	"10.6297965"	"3s2.3p4.(3P).4s"	"2P"	"3/2"	"3s2.3p4.(3P).4p"	"4S*"	"3/2"	4	4		"T1277"	"L298"	
Cl	1	"894.806"	"894.8062"	"3000"	"1.2e+07"	D	"8.9217000"	"10.3069180"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).4p"	"4P*"	"3/2"	6	4		"T1619CA,LS"	"L298"	
