,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
76055,655.7794,1.890136,5050000.0,68.0,Er,I,2.02356,6.0,3.913676,7.0,MC,1.0,15.0
76222,658.3475,1.8827630000000002,143100.0,68.0,Er,I,0.0,6.0,1.882744,5.0,MC',1.0,11.0
76323,660.1108,1.877733,32450000.0,68.0,Er,I,2.1168810000000002,6.0,3.994596,5.0,MC,1.0,11.0
76425,661.6741,1.8732970000000002,4222000.0,68.01,Er,II,2.972382,7.5,4.84566,6.5,MC,2.0,14.0
76577,663.7646,1.8673970000000002,530400.0,68.0,Er,I,1.309015,9.0,3.176393,10.0,MC,1.0,21.0
76643,664.8967,1.864218,22650000.0,68.0,Er,I,2.9614130000000003,5.0,4.8256120000000005,4.0,MC,1.0,9.0
76645,664.9065,1.8641900000000002,1001000.0,68.0,Er,I,1.9924380000000002,6.0,3.8566089999999997,7.0,MC,1.0,15.0
76747,666.3515,1.8601470000000002,1014000.0,68.0,Er,I,1.3329520000000001,4.0,3.1930810000000003,4.0,MC,1.0,9.0
76897,668.7133,1.853578,5768000.0,68.0,Er,I,2.1168810000000002,6.0,3.9704410000000006,5.0,MC,1.0,11.0
76913,669.0004,1.852782,950400.0,68.01,Er,II,2.5699509999999997,6.5,4.422715,6.5,MC,2.0,14.0
76975,670.1749,1.849535,2580000.0,68.0,Er,I,2.111334,5.0,3.9608510000000003,6.0,MC,1.0,13.0
77097,672.0999,1.844238,32730000.0,68.0,Er,I,2.761061,3.0,4.6052800000000005,3.0,MC,1.0,7.0
77102,672.1911,1.8439880000000002,9976000.0,68.0,Er,I,2.1168810000000002,6.0,3.9608510000000003,6.0,MC,1.0,13.0
77105,672.2764,1.8437540000000001,6129000.0,68.0,Er,I,2.1508599999999998,5.0,3.994596,5.0,MC,1.0,11.0
77361,675.9866,1.833634,26010000.0,68.0,Er,I,2.1272349999999998,7.0,3.9608510000000003,6.0,MC,1.0,13.0
77376,676.2938,1.832802,54530000.0,68.0,Er,I,2.9614130000000003,5.0,4.794196,6.0,MC,1.0,13.0
77386,676.455,1.8323650000000002,4710000.0,68.0,Er,I,2.1168810000000002,6.0,3.9492279999999997,5.0,MC,1.0,11.0
77401,676.6622,1.831804,19580000.0,68.0,Er,I,2.74306,5.0,4.574845,5.0,MC,1.0,11.0
77411,676.8413,1.831319,818000.0,68.01,Er,II,2.34195,5.5,4.1732510000000005,5.5,MC,2.0,12.0
77443,677.3374,1.8299779999999999,47850000.0,68.0,Er,I,2.74306,5.0,4.573019,5.0,MC,1.0,11.0
