element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Bi	1	"273.04918"	"0.00020"	"273.04941+"	"0.00011"	"1700hfs"	"2.02e+07"	C+	"2.6856111"	"7.2249911"	"6p3"	"2P*"	"1/2"	"6p2.(3P<1>).6d"	"5827"	"3/2"	2	4		"T4088"	"L9843"	
Bi	1	"278.04764"	"0.00020"	"278.04773+"	"0.00011"	"5000"	"3.09e+07"	B	"1.4157804"	"5.8735626"	"6p3"	"2D*"	"3/2"	"6p2.(3P<0>).8s"	"2[0]"	"1/2"	4	2		"T3401,T3477"	"L9843"	
Bi	1	"279.8649"	"0.0010"	"279.86493+"	"0.00011"	"120"	"1.75e+06"	D+	"1.9140062"	"6.3428449"	"6p3"	"2D*"	"5/2"	"6p2.(3P<0>).7d"	"2[2]"	"5/2"	6	6		"T6498"	"L9843"	
Bi	1	"280.96153"	"0.00020"	"280.96146+"	"0.00011"	"2500"	"1.34e+07"	C+	"1.9140062"	"6.3255610"	"6p3"	"2D*"	"5/2"	"6p2.(3P<0>).7d"	"2[2]"	"3/2"	6	4		"T6498"	"L9843"	
Bi	3	"284.740"	"0.020"	"284.7435"	"0.0007"	"670w"	"2.7e+07"	D+	"12.701719"	"17.054681"	"6s2.6d"	"2D"	"5/2"	"6s2.5f"	"2F*"	"5/2"	6	6		"T10236"	"L3331,L21488"	
Bi	3	"285.55593"	"0.00011"	"285.55597"	"0.00011"	"8100hfs"	"3.9e+08"	C	"12.701719"	"17.042296"	"6s2.6d"	"2D"	"5/2"	"6s2.5f"	"2F*"	"7/2"	6	8		"T10236"	"L9843,L21488,L3331"	
Bi	1	"286.37868"	"0.00020"	"286.3787+"	"0.0008"	"350hfs"	"1.07e+07"	C+	"2.6856111"	"7.013719"	"6p3"	"2P*"	"1/2"	"6p2.(3P<1>).6d"	"5657"	"3/2"	2	4		"T4088"	"L9843"	
Bi	1	"289.79644"	"0.00020"	"289.79666+"	"0.00012"	"41000"	"1.53e+08"	B	"1.4157804"	"5.6928439"	"6p3"	"2D*"	"3/2"	"6p2.(3P<1>).7s"	"2[1]"	"1/2"	4	2		"T3401,T3477"	"L9843"	
Bi	1	"293.82969"	"0.00020"	"293.82936+"	"0.00012"	"28000hfs"	"1.20e+08"	B	"1.9140062"	"6.1323713"	"6p3"	"2D*"	"5/2"	"6p2.(3P<2>).7s"	"2[2]"	"3/2"	6	4		"T3401,T3485"	"L9843"	
Bi	3	"294.414"	"0.007"	"294.4184"	"0.0020"	"220hfs"	"1.6e+06"	D+	"10.295407"	"14.505333"	"6s.6p2.(3P)"	"4P"	"3/2"	"6s2.7p"	"2P*"	"1/2"	4	2		"T10236"	"L3331,L21488"	
Bi	1	"298.9004"	"0.0010"	"298.90190+"	"0.00013"	"28000"	"5.4e+07"	C+	"1.4157804"	"5.5625605"	"6p3"	"2D*"	"3/2"	"6p2.(3P<1>).7s"	"2[1]"	"3/2"	4	4		"T6498"	"L9843"	
Bi	1	"299.3327"	"0.0010"	"299.33360+"	"0.00013"	"6000"	"1.45e+07"	C+	"1.4157804"	"5.5565801"	"6p3"	"2D*"	"3/2"	"6p2.(3P<0>).6d"	"2[2]"	"5/2"	4	6		"T6498"	"L9843"	
Bi	1	"302.4618"	"0.0010"	"302.46211+"	"0.00013"	"34000"	"8.62e+07"	B	"1.9140062"	"6.0119775"	"6p3"	"2D*"	"5/2"	"6p2.(3P<2>).7s"	"2[2]"	"5/2"	6	6		"T6498"	"L9843"	
Bi	3	"303.931"	"0.006"	"303.9321"	"0.0020"	"560hfs"	"2.9e+07"	D+	"11.063865"	"15.142017"	"6s.6p2.(3P)"	"4P"	"5/2"	"6s2.7p"	"2P*"	"3/2"	6	4		"T10236"	"L3331,L21488"	
Bi	1	"306.76991"	"0.00020"	"306.77019+"	"0.00013"	"230000hfs"	"1.67e+08"	B	"0.0000000"	"4.0404245"	"6p3"	"4S*"	"3/2"	"6p2.(3P<0>).7s"	"2[0]"	"1/2"	4	2		"T6498"	"L9843"	
Bi	1	"307.6654"	"0.0010"	""	""	"3000"	"3.31e+06"	C+	"1.4157804"	""	"6p3"	"2D*"	"3/2"	""	""	""	4			"T6498"	"L9843"	
Bi	3	"310.447"	"0.007"	"310.448"	"0.005"	"340"	"8.e+06"	D+	"17.042296"	"21.03486"	"6s2.5f"	"2F*"	"7/2"	"6s2.8d"	"2D"	"5/2"	8	6		"T10236"	"L3331,L21488"	
Bi	3	"311.500"	"0.007"	"311.501"	"0.004"	"1700"	"4.5e+08"	C	"14.505333"	"18.48439"	"6s2.7p"	"2P*"	"1/2"	"6s2.7d"	"2D"	"3/2"	2	4		"T10236"	"L3331,L21488"	
Bi	3	"314.997"	"0.007"	"314.9903"	"0.0020"	"350"	"8.e+06"	D+	"17.054681"	"20.989669"	"6s2.5f"	"2F*"	"5/2"	"6s2.8d"	"2D"	"3/2"	6	4		"T10236"	"L3331,L21488"	
Bi	3	"319.629"	"0.009"	"319.629"	"0.005"	"390hfs"	"7.e+06"	D+	"16.23752"	"20.115395"	"6s.6p2.(3P)"	"2P"	"3/2"	"6s2.6f"	"2F*"	"5/2"	4	6		"T10236"	"L3331,L21488"	
Bi	1	"339.7198"	"0.0020"	"339.71983+"	"0.00016"	"7000"	"1.79e+07"	C	"1.9140062"	"5.5625605"	"6p3"	"2D*"	"5/2"	"6p2.(3P<1>).7s"	"2[1]"	"3/2"	6	4		"T6498"	"L3475"	
Bi	1	"340.280"	"0.009"	"340.27760+"	"0.00016"	"900"	"1.50e+06"	C	"1.9140062"	"5.5565801"	"6p3"	"2D*"	"5/2"	"6p2.(3P<0>).6d"	"2[2]"	"5/2"	6	6		"T6498"	"L7593"	
Bi	1	"340.533"	"0.010"	"340.52291+"	"0.00016"	"1700"	"6.4e+06"	D+	"2.6856111"	"6.3255610"	"6p3"	"2P*"	"1/2"	"6p2.(3P<0>).7d"	"2[2]"	"3/2"	2	4		"T6498"	"L7585"	
