element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Cr	1	"404.22425"	"0.00006"	"404.224267"	"0.000021"	"17"	"8.8e+05"	D	"2.54460569"	"5.61095253"	"3d5.(4G).4s"	"a 5G"	"4"	"3d4.(3F1).4s.4p.(3P*)"	"x 5F*"	"3"	9	7		"T4288"	"L14866"	
Cr	1	"404.87797"	"0.00004"	"404.87794"	"0.00003"	"93"	"6.4e+07"	B	"3.84961210"	"6.9110084"	"3d5.(2I).4s"	"a 3I"	"6"	"3d5.(2I).4p"	"x 3I*"	"6"	13	13		"T4913"	"L14866"	
Cr	1	"404.97738"	"0.00012"	"404.97737"	"0.00004"	"8"	"5.6e+06"	D	"3.85036371"	"6.9110084"	"3d5.(2I).4s"	"a 3I"	"5"	"3d5.(2I).4p"	"x 3I*"	"6"	11	13		"T4913"	"L14866"	
Cr	1	"405.00220"	"0.00012"	"405.00229"	"0.00003"	"8"	"1.2e+06"	D	"2.54383615"	"5.60429253"	"3d5.(4G).4s"	"a 5G"	"2"	"3d4.(3F1).4s.4p.(3P*)"	"x 5F*"	"1"	5	3		"T4288"	"L14866"	
Cr	2	"405.40788"	"0.00006"	"405.407954"	"0.000015"	"9"	"1.7e+05"	D	"3.10539681"	"6.16279089"	"3d5"	"b 4D"	"5/2"	"3d4.(5D).4p"	"z 4P*"	"5/2"	6	6		"T4502"	"L18847"	
Cr	1	"405.783"	"0.003"	"405.77702"	"0.00005"	"18"	"7.2e+05"	D	"3.84961210"	"6.9042255"	"3d5.(2I).4s"	"a 3I"	"6"	"3d5.(2I).4p"	"x 3I*"	"5"	13	11		"T2268"	"L808"	
Cr	1	"405.87693"	"0.00005"	"405.87689"	"0.00005"	"81"	"6.7e+07"	B	"3.85036371"	"6.9042255"	"3d5.(2I).4s"	"a 3I"	"5"	"3d5.(2I).4p"	"x 3I*"	"5"	11	11		"T4913"	"L14866"	
Cr	1	"406.57036"	"0.00014"	"406.57036"	"0.00008"	"5"	"3.5e+07"	D	"4.1055150"	"7.1541681"	"3d5.(2F1).4s"	"b 3F"	"4"	"3d5.(2F1).4p"	"t 3G*"	"5"	9	11		"T4288"	"L14866"	
Cr	1	"408.17318"	"0.00009"	"408.173201"	"0.000017"	"12"	"1.2e+06"	D	"2.70991379"	"5.74659540"	"3d5.(4P).4s"	"a 5P"	"1"	"3d4.(3F1).4s.4p.(3P*)"	"w 5D*"	"2"	3	5		"T4288"	"L14866"	
Cr	2	""	""	"408.759363"	"0.000019"	""	"1.2e+05"	D	"3.10398702"	"6.13631411"	"3d5"	"b 4D"	"1/2"	"3d4.(5D).4p"	"z 6D*"	"1/2"	2	2		"T4502"	""	
Cr	1	"409.76426"	"0.00014"	"409.76430"	"0.00007"	"5"	"5.3e+06"	D	"2.88945207"	"5.9143426"	"3d5.(6S).4p"	"z 7P*"	"2"	"3d5.(6S).5d"	"g 7D"	"3"	5	7		"T4288"	"L14866"	
Cr	1	"410.95748"	"0.00005"	"410.957475"	"0.000015"	"43"	"3.1e+06"	D	"2.70878630"	"5.72489453"	"3d5.(4P).4s"	"a 5P"	"2"	"3d5.(4P).4p"	"y 3D*"	"3"	5	7		"T4288"	"L14866"	
Cr	1	"411.13505"	"0.00009"	"411.13503"	"0.00007"	"11"	"1.2e+07"	D	"2.89953685"	"5.9143426"	"3d5.(6S).4p"	"z 7P*"	"3"	"3d5.(6S).5d"	"g 7D"	"3"	7	7		"T4288"	"L14866"	
Cr	2	"411.32155"	"0.00014"	"411.321592"	"0.000015"	"5"	"1.2e+05"	D	"3.10539681"	"6.11883513"	"3d5"	"b 4D"	"5/2"	"3d4.(5D).4p"	"z 6D*"	"5/2"	6	6		"T4502"	"L18847"	
Cr	1	"412.65121"	"0.00004"	"412.65120"	"0.00004"	"390"	"6.71e+06"	B	"2.54410014"	"5.5478291"	"3d5.(4G).4s"	"a 5G"	"6"	"3d4.(3F1).4s.4p.(3P*)"	"y 5G*"	"6"	13	13		"u10"	"L14866"	
