element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Tm	1	"251.3778"	"0.0005"	"251.3778+"	"900D"	"5.3e+06"	B+	"0.0000000"	"4.930702"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(1G<4>).5d<5/2>.6s2"	"(4,5/2)"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"252.7022"	"0.0005"	"252.7020+"	"1300"	"1.47e+07"	B+	"0.0000000"	"4.904866"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(1G<4>).5d<3/2>.6s2"	""	"7/2"	8	8		"T3042n"	"L2006,L3475"	
Tm	1	"252.785"	"0.002"	"252.7857+"	"350"	"6.4e+06"	C+	"0.0000000"	"4.903242"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<7/2>).5d.6p.(3F*<2>)"	"(7/2,2)"	"5/2"	8	6		"T3042n"	"L3475"	
Tm	1	"254.9810"	"0.0005"	"254.9810+"	"400"	"2.7e+06"	C+	"0.0000000"	"4.861029"	"4f13.(2F*).6s2"	"2F*"	"7/2"	""	""	"9/2"	8	10		"T3042n"	"L2006"	
Tm	1	"255.2764"	"0.0005"	"255.2766+"	"3600"	"3.68e+07"	B+	"0.0000000"	"4.855401"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<7/2>).6s.7p"	""	"7/2?"	8	8		"T3042n"	"L2006,L3475"	
Tm	1	"258.342"	"0.002"	"258.3421+"	"350"	"3.5e+06"	C+	"0.0000000"	"4.797790"	"4f13.(2F*).6s2"	"2F*"	"7/2"	""	""	"5/2"	8	6		"T3042n"	"L3475"	
Tm	1	"259.6489"	"0.0005"	"259.6491+"	"1700h"	"1.40e+07"	B+	"0.0000000"	"4.773640"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<7/2>).6s.7p"	""	"9/2"	8	10		"T3042n"	"L2006,L3475"	
Tm	1	"260.1092"	"0.0005"	"260.1091+"	"1100"	"1.49e+07"	B+	"0.0000000"	"4.765199"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<7/2>).6s.7p"	""	"5/2"	8	6		"T3042n"	"L2006,L3475"	
Tm	1	"262.1936"	"0.0005"	"262.1937+"	"230"	"6.2e+05"	C+	"0.0000000"	"4.727315"	"4f13.(2F*).6s2"	"2F*"	"7/2"	""	""	"5/2"	8	6		"T3042n"	"L2006"	
Tm	1	"262.2467"	"0.0005"	"262.2464+"	"400"	"5.2e+06"	C+	"0.0000000"	"4.726366"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(1G<4>).5d<3/2>.6s2"	"(4,3/2)"	"9/2"	8	10		"T3042n"	"L2006,L3475"	
Tm	1	"265.0950"	"0.0005"	"265.09517+"	"150"	"3.8e+05"	C+	"0.0000000"	"4.6755773"	"4f13.(2F*).6s2"	"2F*"	"7/2"	""	""	"9/2"	8	10		"T3042n"	"L2006"	
Tm	1	"266.0417"	"0.0005"	"266.04203+"	"260"	"4.6e+05"	C+	"0.0000000"	"4.6589376"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<7/2>).6s.7p"	""	"9/2"	8	10		"T3042n"	"L2006"	
Tm	1	"283.5098"	"0.0005"	"283.50993+"	"210"	"1.13e+06"	C+	"0.0000000"	"4.3719013"	"4f13.(2F*).6s2"	"2F*"	"7/2"	""	""	"5/2"	8	6		"T3042n"	"L2006"	
Tm	1	"284.1123"	"0.0005"	"284.1124+"	"800"	"1.4e+07"	D+	"1.0874955"	"5.450126"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f13.(2F*<7/2>).5d.6p.(3D*<3>)"	"(7/2,3)"	"5/2"	6	6		"T3338n"	"L2006,L3475"	
Tm	1	"285.4166"	"0.0005"	"285.4166+"	"2000"	"2.42e+07"	B	"0.0000000"	"4.342698"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(1P*<1>)"	""	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"291.4839"	"0.0005"	"291.4839+"	"1700"	"9.4e+06"	C+	"0.0000000"	"4.252307"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(1P*<1>)"	"(5/2,1)"	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"293.2966"	"0.0005"	"293.2967+"	"800"	"1.13e+07"	B	"0.0000000"	"4.226026"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(1P*<1>)"	"(5/2,1)"	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"297.3218"	"0.0005"	"297.3218+"	"4900"	"2.17e+07"	B+	"0.0000000"	"4.168817"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<2>).5d<5/2>.6s2"	""	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"304.6870"	"0.0005"	"304.6870+"	"3400D"	"1.61e+07"	B+	"0.0000000"	"4.068048"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<3>).5d<5/2>.6s2"	"(3,5/2)"	"7/2"	8	8		"T3042n"	"L2006,L3475"	
Tm	1	"308.1121"	"0.0005"	"308.1124+"	"3600"	"1.75e+07"	B+	"0.0000000"	"4.022824"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<2>).5d<3/2>.6s2"	""	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"310.7152"	"0.0005"	"310.7151+"	"490"	"1.50e+06"	B	"0.0000000"	"3.989128"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<3>).5d<5/2>.6s2"	"(3,5/2)"	"5/2"	8	6		"T6708"	"L2006"	
Tm	1	"312.2533"	"0.0005"	"312.2533+"	"1500"	"6.1e+07"	B+	"1.0874955"	"5.056973"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(1G<4>).5d<3/2>.6s2"	""	"5/2"	6	6		"T6708"	"L2006,L3475"	
Tm	2	"313.126"	"0.010"	"313.1255+"	"7400"	"1.06e+08"		"0.000000"	"3.958421"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"4"	"4f12.5d.6s"	""	"5"	9	11		"T6708"	"L3475"	
Tm	1	"314.2433"	"0.0005"	"314.2431+"	"1500"	"2.06e+06"	B	"1.0874955"	"5.031839"	"4f13.(2F*).6s2"	"2F*"	"5/2"	""	""	"5/2"	6	6		"T6708"	"L2006,L3475"	
Tm	1	"317.2654"	"0.0005"	"317.2654+"	"4500"	"1.59e+07"	B	"0.0000000"	"3.906772"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<3>).5d<5/2>.6s2"	""	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"317.9687"	"0.0005"	"317.9687+"	"260"	"1.04e+06"	B+	"0.0000000"	"3.898130"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<3>).5d<3/2>.6s2"	""	"9/2"	8	10		"T6708"	"L2006"	
Tm	1	"318.0565"	"0.0005"	"318.0563+"	"1500"	"3.82e+06"	B+	"0.0000000"	"3.897056"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<3>).5d<3/2>.6s2"	""	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"323.3741"	"0.0005"	"323.3740+"	"750"	"4.29e+06"	B+	"0.0000000"	"3.832974"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<3>).5d<3/2>.6s2"	""	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"324.6963"	"0.0005"	"324.6959+"	"3200"	"2.5e+07"	D+	"1.0874955"	"4.904866"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(1G<4>).5d<3/2>.6s2"	""	"7/2"	6	8		"T3338n"	"L2006,L3475"	
Tm	1	"325.1782"	"0.0005"	"325.1782+"	"1400"	"2.14e+07"	B+	"1.0874955"	"4.899203"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(1G<4>).5d<5/2>.6s2"	"(4,5/2)"	"3/2"	6	4		"T6708"	"L2006,L3475"	
Tm	1	"327.1781"	"0.0005"	"327.17743+"	"460"	"1.5e+07"	D	"1.6266243"	"5.4150419"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T2890n"	"L2006"	
Tm	1	"329.6303"	"0.0005"	"329.63046+"	"580"	"1.7e+07"	C	"1.6266243"	"5.3868503"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T2890n"	"L2006"	
Tm	1	"329.9115"	"0.0005"	"329.9116+"	"570"	"1.61e+06"	B+	"0.0000000"	"3.757021"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<4>).5d<5/2>.6s2"	""	"5/2"	8	6		"T6708"	"L2006"	
Tm	1	"331.865"	"0.003"	"331.8655+"	"2100bl(Tm II)"	"6.2e+05"	B	"0.0000000"	"3.734902"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<4>).5d<5/2>.6s2"	""	"7/2"	8	8		"T6708"	"L3475"	
Tm	1	"332.3273"	"0.0005"	"332.3271+"	"170"	"8.9e+04"	C+	"0.0000000"	"3.729715"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<2>).5d<3/2>.6s2"	""	"5/2"	8	6		"T6708"	"L2006"	
Tm	1	"332.4980"	"0.0005"	"332.49793+"	"470"	"9.e+06"	D	"1.6266243"	"5.3544231"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T2890n"	"L2006"	
Tm	1	"334.9987"	"0.0005"	"334.99881+"	"2300"	"6.6e+07"	B	"1.6266243"	"5.3265948"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T2890n"	"L2006,L3475"	
Tm	2	"336.261"	"0.010"	"336.2615+"	"4000"	"9.34e+07"		"0.029378"	"3.715456"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"3"	"4f12.5d.6s"	""	"2"	7	5		"T6708"	"L3475"	
Tm	1	"336.3781"	"0.0005"	"336.37843+"	"250"	"1.0e+07"	D	"1.6266243"	"5.3114202"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T2890n"	"L2006"	
Tm	1	"338.0688"	"0.0005"	"338.0683+"	"1200"	"1.31e+07"	B	"1.0874955"	"4.753873"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(1G<4>).5d<5/2>.6s2"	""	"7/2"	6	8		"T6708"	"L2006"	
Tm	1	"339.3186"	"0.0005"	"339.31868+"	"1700"	"3.3e+07"	C	"1.6266243"	"5.2794919"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T2890n"	"L2006,L3475"	
Tm	1	"339.7867"	"0.0005"	"339.78701+"	"650"	"3.4e+07"	C	"1.6266243"	"5.2744573"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T2890n"	"L2006,L3475"	
Tm	1	"340.5967"	"0.0005"	"340.5972+"	"3600"	"1.22e+07"	B	"1.0874955"	"4.726652"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f13.(2F*<7/2>).6s.7p"	""	"7/2"	6	8		"T6708"	"L2006,L3475"	
Tm	1	"341.0048"	"0.0005"	"341.00480+"	"8500"	"9.8e+06"	B+	"0.0000000"	"3.6348063"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<4>).5d<3/2>.6s2"	"(4,3/2)"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"341.1893"	"0.0005"	"341.1895+"	"300"	"6.6e+06"	C+	"1.8933629"	"5.526201"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.5d.6s.6p"	"*"	"17/2"	16	18		"T6708"	"L2006"	
Tm	1	"341.2590"	"0.0005"	"341.2591+"	"3400"	"1.2e+08"	D+	"1.8933629"	"5.525461"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"15/2"	"4f12.5d.6s.6p"	"*"	"15/2"	16	16		"T2890n"	"L2006,L3475"	
Tm	1	"341.6588"	"0.0005"	"341.6586+"	"3400"	"5.3e+06"	B+	"0.0000000"	"3.627851"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3F<3>).5d<3/2>.6s2"	""	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"341.7692"	"0.0005"	"341.76937+"	"430"	"2.1e+07"	C	"1.6266243"	"5.2532995"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T2890n"	"L2006"	
Tm	1	"341.8625"	"0.0005"	"341.8626+"	"1000"	"3.48e+06"	B+	"1.0874955"	"4.713181"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f12.(1G<4>).5d<5/2>.6s2"	""	"5/2"	6	6		"T6708"	"L2006,L3475"	
Tm	2	"342.508"	"0.010"	"342.5080+"	"6400"	"6.52e+07"		"0.029378"	"3.648233"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"3"	"4f12.5d.6s"	""	"3"	7	7		"T6708"	"L3475"	
Tm	1	"342.9332"	"0.0005"	"342.9329+"	"3400"	"1.13e+08"	C	"2.0403972"	"5.654768"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"17/2"	"4f12.(3H<5>).5d.6s.6p.(4D*<5/2>)"	"*"	"15/2"	18	16		"T2890n"	"L2006,L3475"	
Tm	2	"344.150"	"0.010"	"344.1500+"	"4900"	"5.60e+07"		"0.029378"	"3.630967"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"3"	"4f13.6p"	""	"2"	7	5		"T6708"	"L3475"	
Tm	1	"344.5668"	"0.0005"	"344.56658+"	"990"	"1.66e+07"	B+	"1.6266243"	"5.2238588"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T6708"	"L2006"	
Tm	1	"344.7353"	"0.0005"	"344.73510+"	"1700D"	"2.42e+07"	B+	"1.6266243"	"5.2221004"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006,L3475"	
Tm	2	"345.366"	"0.010"	"345.3667+"	"4900"	"2.66e+07"		"0.029378"	"3.618279"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"3"	"4f12.5d.6s"	""	"4"	7	9		"T6708"	"L3475"	
Tm	2	"346.220"	"0.010"	"346.2197+"	"8500"	"5.40e+07"		"0.000000"	"3.580059"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"4"	"4f12.5d.6s"	""	"5"	9	11		"T6708"	"L3475"	
Tm	1	"346.7513"	"0.0005"	"346.75097+"	"2100"	"5.5e+07"	D+	"1.9326423"	"5.5072163"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"13/2"	12	14		"T2890n"	"L2006,L3475"	
Tm	1	"347.6692"	"0.0005"	"347.66898+"	"3400"	"6.7e+07"	B+	"1.6266243"	"5.1917601"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006,L3475"	
Tm	1	"348.0975"	"0.0005"	"348.09732+"	"3400"	"5.3e+07"	D+	"1.9326423"	"5.4933912"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"13/2"	12	14		"T2890n"	"L2006,L3475"	
Tm	1	"348.7379"	"0.0005"	"348.73774+"	"4200"	"1.60e+08"	B+	"1.6266243"	"5.1808346"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006,L3475"	
Tm	1	"349.9446"	"0.0005"	"349.94441+"	"870"	"1.14e+07"	B	"1.6266243"	"5.1685794"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"350.0918"	"0.0005"	"350.09141+"	"1000"	"6.7e+05"	B+	"0.0000000"	"3.5404678"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(3P*<2>)"	"(5/2,2)"	"7/2"	8	8		"T6708"	"L2006"	
Tm	1	"351.3128"	"0.0005"	"351.31264+"	"400"	"9.2e+06"	B	"1.6266243"	"5.1547851"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"351.3997"	"0.0005"	"351.39948+"	"530"	"1.30e+07"	B	"1.6266243"	"5.1539133"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	1	"351.4112"	"0.0005"	"351.41083+"	"850"	"1.42e+06"	B+	"0.0000000"	"3.5271750"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(3P*<2>)"	"(5/2,2)"	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"351.9428"	"0.0005"	"351.9427+"	"780"	"1.74e+07"	B+	"1.6266243"	"5.148469"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T6708"	"L2006"	
Tm	1	"355.5818"	"0.0005"	"355.5816+"	"2100"	"6.5e+07"	B+	"2.0403972"	"5.526201"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"17/2"	"4f12.5d.6s.6p"	"*"	"17/2"	18	18		"T6708"	"L2006,L3475"	
Tm	1	"356.3876"	"0.0005"	"356.3870+"	"4200"	"9.0e+06"	B+	"0.0000000"	"3.477927"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(3P*<2>)"	""	"5/2"	8	6		"T6708"	"L2006,L3475"	
Tm	1	"356.7356"	"0.0005"	"356.7350+"	"4200"	"3.80e+06"	B+	"0.0000000"	"3.474534"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(3P*<2>)"	"(5/2,2)"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"356.9805"	"0.0005"	"356.98068+"	"1300"	"2.84e+07"	B+	"1.6266243"	"5.0987676"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	""	"*"	"9/2"	10	10		"T6708"	"L2006,L3475"	
Tm	1	"357.1723"	"0.0005"	"357.17161+"	"80"	"8.3e+05"	C	"1.6266243"	"5.0969115"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"357.5291"	"0.0005"	"357.52903+"	"850"	"1.50e+07"	B+	"1.6266243"	"5.0934425"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006,L3475"	
Tm	1	"357.5662"	"0.0005"	"357.56544+"	"290"	"5.1e+06"	B	"1.6266243"	"5.0930895"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f13.(2F*<7/2>).6s.8s.(3S<1>)"	"(7/2,1)*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"358.6067"	"0.0005"	"358.6067+"	"2800"	"7.1e+07"	B+	"2.0403972"	"5.496797"	"4f12.(3H<6>).5d<5/2>.6s2"	"(6,5/2)"	"17/2"	"4f12.(3H<5>).5d.6s.6p.(4F*<9/2>)"	"(5,9/2)*"	"19/2"	18	20		"T6708"	"L2006,L3475"	
Tm	1	"360.4401"	"0.0005"	"360.43982+"	"85"	"2.14e+06"	B	"1.6266243"	"5.0654463"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"363.8408"	"0.0005"	"363.84113+"	"3800"	"1.09e+08"	B+	"1.6266243"	"5.0333000"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T6708"	"L2006,L3475"	
Tm	1	"364.6703"	"0.0005"	"364.67035+"	"1800"	"5.9e+07"	B+	"1.6266243"	"5.0255538"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"7/2"	10	8		"T6708"	"L2006,L3475"	
Tm	1	"364.8853"	"0.0005"	"364.88550+"	"350"	"7.2e+06"	B+	"1.6266243"	"5.0235497"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"367.5029"	"0.0005"	"367.50287+"	"190"	"4.5e+06"	B+	"1.6266243"	"4.9993573"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	1	"369.0504"	"0.0005"	"369.05000+"	"60"	"6.5e+05"	C+	"1.6266243"	"4.9852185"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.(3F<3>).6s2.6p<3/2>"	"(3,3/2)*"	"9/2"	10	10		"T6708"	"L2006"	
Tm	2	"370.026"	"0.010"	"370.0256+"	"4800"	"2.23e+07"		"0.029378"	"3.379117"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"3"	"4f12.5d.6s"	""	"4"	7	9		"T6708"	"L3475"	
Tm	2	"370.136"	"0.010"	"370.1363+"	"3800"	"1.57e+07"		"0.000000"	"3.348738"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"4"	"4f12.5d.6s"	""	"4"	9	9		"T6708"	"L3475"	
Tm	1	"371.7914"	"0.0005"	"371.79180+"	"77000"	"1.44e+08"	B+	"0.0000000"	"3.3338266"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<5>).5d<5/2>.6s2"	"(5,5/2)"	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"374.4064"	"0.0005"	"374.40681+"	"50000"	"9.9e+07"	B+	"0.0000000"	"3.3105424"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<7/2>).6s.6p.(1P*<1>)"	""	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"375.1806"	"0.0005"	"375.18120+"	"17000"	"1.74e+07"	B	"0.0000000"	"3.3037095"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f12.(3H<5>).5d<3/2>.6s2"	""	"9/2"	8	10		"T6708"	"L2006,L3475"	
Tm	1	"375.9820"	"0.0005"	"375.98248+"	"190"	"3.34e+06"	B+	"1.6266243"	"4.9232932"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"11/2"	10	12		"T6708"	"L2006"	
Tm	2	"376.133"	"0.010"	"376.1333+"	"6000"	"3.51e+07"		"0.000000"	"3.295347"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"4"	"4f12.(3F).6s2"	"3F"	"3"	9	7		"T6708"	"L3475"	
Tm	2	"376.191"	"0.010"	"376.1914+"	"4800"	"1.94e+07"		"0.000000"	"3.294838"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"4"	"4f12.5d.6s"	""	"4"	9	9		"T6708"	"L3475"	
Tm	1	"376.8065"	"0.0005"	"376.80669+"	"200"	"6.1e+06"	B	"1.9326423"	"5.2221004"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	1	"378.1148"	"0.0005"	"378.11471+"	"850"	"8.1e+05"	B+	"0.0000000"	"3.2780791"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(3P*<1>)"	"(5/2,1)"	"7/2"	8	8		"T6708"	"L2006,L3475"	
Tm	1	"379.1307"	"0.0005"	"379.13091+"	"340"	"4.4e+06"	D	"1.6266243"	"4.8959173"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"9/2"	"4f12.5d.6s.6p"	"*"	"9/2"	10	10		"T2890n"	"L2006"	
Tm	2	"379.575"	"0.010"	"379.5760+"	"7100"	"3.00e+07"		"0.029378"	"3.294838"	"4f13.(2F*<7/2>).6s<1/2>"	"(7/2,1/2)*"	"3"	"4f12.5d.6s"	""	"4"	7	9		"T6708"	"L3475"	
Tm	1	"379.8541"	"0.0005"	"379.8541+"	"7700"	"1.23e+08"	B+	"1.0874955"	"4.350565"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f13.(2F*<5/2>).6s.6p.(1P*<1>)"	""	"3/2"	6	4		"T6708"	"L2006,L3475"	
Tm	1	"380.2074"	"0.0005"	"380.20800+"	"700"	"2.08e+07"	B+	"1.9326423"	"5.1926738"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"9/2"	12	10		"T6708"	"L2006,L3475"	
Tm	1	"380.3144"	"0.0005"	"380.31460+"	"130"	"4.3e+06"	C+	"1.9326423"	"5.1917601"	"4f12.(3H<6>).5d<3/2>.6s2"	"(6,3/2)"	"11/2"	"4f12.5d.6s.6p"	"*"	"11/2"	12	12		"T6708"	"L2006"	
Tm	1	"380.7719"	"0.0005"	"380.7721+"	"6000"	"4.8e+07"	B+	"1.0874955"	"4.342698"	"4f13.(2F*).6s2"	"2F*"	"5/2"	"4f13.(2F*<5/2>).6s.6p.(1P*<1>)"	""	"5/2"	6	6		"T6708"	"L2006,L3475"	
Tm	1	"382.6386"	"0.0005"	"382.63861+"	"2900"	"2.94e+06"	B+	"0.0000000"	"3.2393236"	"4f13.(2F*).6s2"	"2F*"	"7/2"	"4f13.(2F*<5/2>).6s.6p.(3P*<1>)"	"(5/2,1)"	"5/2"	8	6		"T6708"	"L2006,L3475"	
