element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
C	1	"807.8480"	"0.0014"	"807.84819"	"0.00007"	"28000"	"1.56e+06"	B	"8.848124381"	"10.38244873"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.5s"	"3P*"	"0"	3	1		"T6070n"	"L17684"	
C	1	"808.3797"	"0.0014"	"808.37936"	"0.00003"	"32000"	"6.3e+05"	B	"8.850662829"	"10.38397899"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.5s"	"3P*"	"1"	5	3		"T6070n"	"L17684"	
C	1	""	""	"815.564419"	"0.000020"	""	"4.e+03"	E	"7.48277598"	"9.00258381"	"2s2.2p.3s"	"3P*"	"1"	"2s2.2p.3p"	"1D"	"2"	3	5		"T9787"	""	
C	1	""	""	"818.268673"	"0.000021"	""	"1.5e+03"	E	"7.48779869"	"9.00258381"	"2s2.2p.3s"	"3P*"	"2"	"2s2.2p.3p"	"1D"	"2"	5	5		"T9787"	""	
C	3	""	""	"825.527"	"0.010"	""	"1.69e+04"	B	"41.334721"	"42.836187"	"1s2.2p.(2P*).3d"	"3F*"	"2"	"1s2.2s.5d"	"3D"	"3"	5	7		"T5633LS"	""	
C	3	""	""	"825.557"	"0.010"	""	"8.39e+05"	B	"41.334721"	"42.836134"	"1s2.2p.(2P*).3d"	"3F*"	"2"	"1s2.2s.5d"	"3D"	"2"	5	5		"T5633LS"	""	
C	3	""	""	"825.567"	"0.010"	""	"7.53e+06"	B	"41.334721"	"42.836115"	"1s2.2p.(2P*).3d"	"3F*"	"2"	"1s2.2s.5d"	"3D"	"1"	5	3		"T5633LS"	""	
C	3	""	""	"827.204"	"0.010"	""	"5.96e+05"	B	"41.337764"	"42.836187"	"1s2.2p.(2P*).3d"	"3F*"	"3"	"1s2.2s.5d"	"3D"	"3"	7	7		"T5633LS"	""	
C	3	""	""	"827.233"	"0.010"	""	"6.65e+06"	B	"41.337764"	"42.836134"	"1s2.2p.(2P*).3d"	"3F*"	"3"	"1s2.2s.5d"	"3D"	"2"	7	5		"T5633LS"	""	
C	3	""	""	"829.654"	"0.010"	""	"6.81e+06"	B	"41.342189"	"42.836187"	"1s2.2p.(2P*).3d"	"3F*"	"4"	"1s2.2s.5d"	"3D"	"3"	9	7		"T5633LS"	""	
C	3	""	""	"831.704"	"0.010"	""	"7.61e+06"	B	"42.986900"	"44.477215"	"1s2.2p.(2P*).3d"	"1P*"	"1"	"1s2.2s.6d"	"1D"	"2"	3	5		"T5633"	""	
C	3	""	""	"832.116"	"0.010"	""	"1.05e+07"	B	"42.786380"	"44.275957"	"1s2.2p.(2P*).3p"	"1S"	"0"	"1s2.2s.6p"	"1P*"	"1"	1	3		"T5633"	""	
C	3	"833.299"	"0.010"	"833.299"	"0.010"	"150"	"2.70e+07"	B	"39.854727"	"41.342189"	"1s2.2s.4d"	"3D"	"3"	"1s2.2p.(2P*).3d"	"3F*"	"4"	7	9		"T5633LS"	"L1113"	
C	1	"833.51443"	"0.00006"	"833.514471"	"0.000021"	"5900000"	"3.51e+07"	B+	"7.68476777"	"9.17184612"	"2s2.2p.3s"	"1P*"	"1"	"2s2.2p.3p"	"1S"	"0"	3	1		"T5520,T6070,T4828,u24"	"L12175c183"	
C	3	""	""	"834.160"	"0.010"	""	"2.39e+07"	B	"39.851837"	"41.337764"	"1s2.2s.4d"	"3D"	"2"	"1s2.2p.(2P*).3d"	"3F*"	"3"	5	7		"T5633LS"	""	
C	3	""	""	"834.795"	"0.010"	""	"2.26e+07"	B	"39.849924"	"41.334721"	"1s2.2s.4d"	"3D"	"1"	"1s2.2p.(2P*).3d"	"3F*"	"2"	3	5		"T5633LS"	""	
