element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Zr	3	"391.6925"	"391.6928"	"100"	"3.40e+07"		"15.036874"	"18.201320"	"4d.4f"	"3F*"	"4"	"4d.(2D<3/2>).5g"	"2[9/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"392.0624"	"392.0624"	"400"	"2.78e+08"		"15.201644"	"18.363107"	"4d.4f"	"3G*"	"4"	"4d.(2D<5/2>).5g"	"2[11/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"392.5799"	"392.5804"	"200"	"7.64e+07"		"15.201644"	"18.358937"	"4d.4f"	"3G*"	"4"	"4d.(2D<5/2>).5g"	"2[9/2]"	"4"	9	9		"T6869"	"L9267"	
Zr	3	"392.6941"	"392.6940"	"120"	"3.13e+07"		"15.201644"	"18.358023"	"4d.4f"	"3G*"	"4"	"4d.(2D<5/2>).5g"	"2[9/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"393.1476"	"393.1478"	"100"	"3.06e+06"		"10.111885"	"13.264621"	"5s.5p"	"3P*"	"2"	"4d.5d"	"3S"	"1"	5	3		"T6869"	"L9267"	
Zr	3	"396.3171"	"396.3178"	"500"	"3.51e+08"		"15.237208"	"18.364727"	"4d.4f"	"3G*"	"5"	"4d.(2D<5/2>).5g"	"2[11/2]"	"6"	11	13		"T6869"	"L9267"	
Zr	3	"396.5232"	"396.5231"	"10"	"2.71e+07"		"15.237208"	"18.363107"	"4d.4f"	"3G*"	"5"	"4d.(2D<5/2>).5g"	"2[11/2]"	"5"	11	11		"T6869"	"L9267"	
Zr	3	"397.1690"	"397.1691"	"200"	"6.04e+07"		"15.237208"	"18.358023"	"4d.4f"	"3G*"	"5"	"4d.(2D<5/2>).5g"	"2[9/2]"	"5"	11	11		"T6869"	"L9267"	
Zr	3	"397.3978"	"397.3984"	"220"	"1.90e+08"		"15.136984"	"18.255999"	"4d.4f"	"1D*"	"2"	"4d.(2D<3/2>).5g"	"2[5/2]"	"3"	5	7		"T6869"	"L9267"	
Zr	3	"398.8538"	"398.8540"	"10"	"5.68e+07"		"15.300254"	"18.407886"	"4d.4f"	"3D*"	"2"	"4d.(2D<5/2>).5g"	"2[5/2]"	"2"	5	5		"T6869"	"L9267"	
Zr	3	"401.6325"	"401.6320"	"20"	"5.66e+07"		"15.128605"	"18.214743"	"4d.4f"	"3G*"	"3"	"4d.(2D<3/2>).5g"	"2[7/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"401.6950"	"401.6949"	"35"	"6.04e+07"		"15.128605"	"18.214259"	"4d.4f"	"3G*"	"3"	"4d.(2D<3/2>).5g"	"2[7/2]"	"3"	7	7		"T6869"	"L9267"	
Zr	3	"401.7572"	"401.7561"	"3"	"1.76e+07"		"15.288439"	"18.373624"	"4d.4f"	"1F*"	"3"	"4d.(2D<5/2>).5g"	"2[7/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"401.8133"	"401.8142"	"140"	"7.12e+07"		"15.288439"	"18.373177"	"4d.4f"	"1F*"	"3"	"4d.(2D<5/2>).5g"	"2[7/2]"	"3"	7	7		"T6869"	"L9267"	
Zr	3	"403.2476"	"403.2482"	"400"	"3.03e+08"		"15.128605"	"18.202374"	"4d.4f"	"3G*"	"3"	"4d.(2D<3/2>).5g"	"2[9/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"403.3594"	"403.3591"	"180"	"1.58e+08"		"15.300254"	"18.373177"	"4d.4f"	"3D*"	"2"	"4d.(2D<5/2>).5g"	"2[7/2]"	"3"	5	7		"T6869"	"L9267"	
Zr	3	"403.6782"	"403.6779"	"200"	"2.04e+08"		"15.288439"	"18.358937"	"4d.4f"	"1F*"	"3"	"4d.(2D<5/2>).5g"	"2[9/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"408.0267"	"408.0264"	"5"	"2.45e+07"		"15.201644"	"18.239418"	"4d.4f"	"3G*"	"4"	"4d.(2D<3/2>).5g"	"2[11/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"408.7111"	"408.7114"	"150"	"9.48e+07"		"15.369798"	"18.402481"	"4d.4f"	"3D*"	"3"	"4d.(2D<5/2>).5g"	"2[5/2]"	"3"	7	7		"T6869"	"L9267"	
Zr	3	"412.5434"	"412.5432"	"200"	"7.06e+07"		"15.237208"	"18.241723"	"4d.4f"	"3G*"	"5"	"4d.(2D<3/2>).5g"	"2[11/2]"	"6"	11	13		"T6869"	"L9267"	
Zr	3	"412.6381"	"412.6379"	"400"	"3.18e+08"		"15.369798"	"18.373624"	"4d.4f"	"3D*"	"3"	"4d.(2D<5/2>).5g"	"2[7/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"413.2091"	"413.2087"	"200"	"7.72e+07"		"15.201644"	"18.201320"	"4d.4f"	"3G*"	"4"	"4d.(2D<3/2>).5g"	"2[9/2]"	"5"	9	11		"T6869"	"L9267"	
Zr	3	"414.6645"	"414.6654"	"20"	"4.80e+07"		"15.369798"	"18.358937"	"4d.4f"	"3D*"	"3"	"4d.(2D<5/2>).5g"	"2[9/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"415.3366"	"415.3368"	"2"	"1.09e+08"		"15.459202"	"18.443509"	"4d.4f"	"3P*"	"1"	"4d.(2D<5/2>).5g"	"2[3/2]"	"2"	3	5		"T6869"	"L9267"	
Zr	3	"416.0826"	"416.0827"	"250"	"3.82e+08"		"15.292366"	"18.271323"	"4d.4f"	"3D*"	"1"	"4d.(2D<3/2>).5g"	"2[5/2]"	"2"	3	5		"T6869"	"L9267"	
Zr	3	"416.5295"	"416.5293"	"15"	"4.97e+07"		"15.432122"	"18.407886"	"4d.4f"	"3P*"	"2"	"4d.(2D<5/2>).5g"	"2[5/2]"	"2"	5	5		"T6869"	"L9267"	
Zr	3	"417.1353"	"417.1353"	"20"	"1.63e+08"		"15.459202"	"18.430642"	"4d.4f"	"3P*"	"1"	"4d.(2D<5/2>).5g"	"2[3/2]"	"1"	3	3		"T6869"	"L9267"	
Zr	3	"417.2870"	"417.2872"	"300"	"2.89e+08"		"15.432122"	"18.402481"	"4d.4f"	"3P*"	"2"	"4d.(2D<5/2>).5g"	"2[5/2]"	"3"	5	7		"T6869"	"L9267"	
Zr	3	"419.3502"	"419.3504"	"275"	"2.25e+08"		"15.300254"	"18.255999"	"4d.4f"	"3D*"	"2"	"4d.(2D<3/2>).5g"	"2[5/2]"	"3"	5	7		"T6869"	"L9267"	
Zr	3	"419.7309"	"419.7309"	"15"	"4.72e+08"		"15.477576"	"18.430642"	"4d.4f"	"3P*"	"0"	"4d.(2D<5/2>).5g"	"2[3/2]"	"1"	1	3		"T6869"	"L9267"	
Zr	3	"420.3547"	"420.3546"	"200"	"1.85e+08"		"15.459202"	"18.407886"	"4d.4f"	"3P*"	"1"	"4d.(2D<5/2>).5g"	"2[5/2]"	"2"	3	5		"T6869"	"L9267"	
Zr	3	"423.5697"	"423.5695"	"275"	"1.41e+08"		"15.288439"	"18.214743"	"4d.4f"	"1F*"	"3"	"4d.(2D<3/2>).5g"	"2[7/2]"	"4"	7	9		"T6869"	"L9267"	
Zr	3	"434.2680"	"434.2686"	"400"	"3.25e+08"		"15.552415"	"18.406625"	"4d.4f"	"1H*"	"5"	"4d.(2D<5/2>).5g"	"2[13/2]"	"6"	11	13		"T6869"	"L9267"	
Zr	3	"440.7387"	"440.7385"	"20"	"4.17e+07"		"15.552415"	"18.364727"	"4d.4f"	"1H*"	"5"	"4d.(2D<5/2>).5g"	"2[11/2]"	"6"	11	13		"T6869"	"L9267"	
Zr	3	"456.1637"	"456.1637"	"50"	"2.38e+08"		"15.726295"	"18.443509"	"4d.4f"	"1P*"	"1"	"4d.(2D<5/2>).5g"	"2[3/2]"	"2"	3	5		"T6869"	"L9267"	
Zr	3	"460.8970"	"460.8973"	"60"	"7.97e+07"		"15.552415"	"18.241723"	"4d.4f"	"1H*"	"5"	"4d.(2D<3/2>).5g"	"2[11/2]"	"6"	11	13		"T6869"	"L9267"	
