element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ta	1	"252.635"	"252.6351+"	"1200D"	"4.5e+07"	D+	"0.249221"	"5.155384"	"5d3.6s2"	"a 4F"	"5/2"	"5d4.(5D).6p"	"y 6F*"	"5/2"	6	6		"T7871"	"L3475"	
Ta	1	"255.107"	"255.1097+"	"460D"	"5.0e+07"	D+	"0.752449"	"5.611026"	"5d3.6s2"	"a 4P"	"3/2"	"5d4.(5D).6p"	"x 6D*"	"5/2"	4	6		"T7871"	"L3475"	
Ta	1	"277.588"	"277.5881+"	"770"	"3.6e+07"	C+	"0.000000"	"4.465163"	"5d3.6s2"	"a 4F"	"3/2"	"5d3.6s.(3H).6p"	"z 4G*?"	"5/2"	4	6		"T7871"	"L3475"	
Ta	1	"289.184"	"289.1837+"	"770"	"5.6e+07"	C+	"0.249221"	"4.535349"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(3G).6p"	"y 4F*?"	"3/2"	6	4		"T7871"	"L3475"	
Ta	1	"291.412"	"291.4109+"	"210"	"3.8e+07"	D+	"1.357654"	"5.611026"	"5d3.6s2"	"a 2P"	"3/2"	"5d4.(5D).6p"	"x 6D*"	"5/2"	4	6		"T7871"	"L3475"	
Ta	1	"302.748"	"302.7474+"	"290D"	"5.9e+07"	D+	"1.516917"	"5.611026"	"5d4.(5D).6s"	"a 6D"	"7/2"	"5d4.(5D).6p"	"x 6D*"	"5/2"	8	6		"T7871"	"L182,L3475"	
Ta	1	"312.776"	"312.7865+"	"150bl(Ta II)"	"5.7e+05"	C+	"0.000000"	"3.962711"	"5d3.6s2"	"a 4F"	"3/2"	"5d3.6s.(5P).6p"	"z 6P*"	"5/2"	4	6		"T4976"	"L3475"	
Ta	1	"316.818"	"316.8265+"	"70bl(Ta II)"	"6.0e+05"	C+	"0.000000"	"3.912184"	"5d3.6s2"	"a 4F"	"3/2"	""	"315*"	"3/2"	4	4		"T4976"	"L182,L3475"	
Ta	1	"317.0289"	"317.0290+"	"320"	"8.5e+06"	C+	"0.491463"	"4.401148"	"5d3.6s2"	"a 4F"	"7/2"	""	"354*"	"9/2"	8	10		"T4976"	"L7593,L3475"	
Ta	1	"320.549"	"320.5471+"	"8w"	"5.6e+05"	C	"0.249221"	"4.115996"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(5P).6p"	"z 6P*"	"7/2"	6	8		"T4976"	"L7593"	
Ta	1	"326.0182"	"326.0143+"	"70"	"5.8e+05"	C+	"0.000000"	"3.801933"	"5d3.6s2"	"a 4F"	"3/2"	"5d3.6s.(5P).6p"	"y 6D*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
Ta	1	"331.7928"	"331.7915+"	"210"	"6.1e+06"	C	"0.491463"	"4.227199"	"5d3.6s2"	"a 4F"	"7/2"	"5d3.6s.(5P).6p"	"y 6D*"	"7/2"	8	8		"T7871"	"L7593,L3475"	
Ta	1	"333.7799"	"333.7791+"	"70"	"1.32e+06"	B	"0.249221"	"3.962711"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(5P).6p"	"z 6P*"	"5/2"	6	6		"T4976"	"L7593,L3475"	
Ta	1	"338.384"	"338.3834+"	"8"	"5.3e+05"	B	"0.249221"	"3.912184"	"5d3.6s2"	"a 4F"	"5/2"	""	"315*"	"3/2"	6	4		"T4976"	"L7607"	
Ta	1	"340.6935"	"340.6937+"	"450"	"6.8e+06"	B+	"0.000000"	"3.638125"	"5d3.6s2"	"a 4F"	"3/2"	""	"293*"	"5/2"	4	6		"T4976"	"L7593,L3475"	
Ta	1	"341.9748"	"341.9714+"	"75"	"1.91e+06"	B	"0.491463"	"4.115996"	"5d3.6s2"	"a 4F"	"7/2"	"5d3.6s.(5P).6p"	"z 6P*"	"7/2"	8	8		"T4976"	"L7593,L3475"	
Ta	1	"346.3771"	"346.3770+"	"230"	"2.62e+06"	B+	"0.000000"	"3.578433"	"5d3.6s2"	"a 4F"	"3/2"	""	"288*"	"5/2"	4	6		"T4976"	"L7593,L3475"	
Ta	1	"348.4621"	"348.4621+"	"45"	"8.5e+05"	B	"0.000000"	"3.557021"	"5d3.6s2"	"a 4F"	"3/2"	""	"286*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
Ta	1	"348.8847"	"348.8847+"	"110h"	"7.3e+05"	B	"0.249221"	"3.801933"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(5P).6p"	"y 6D*"	"3/2"	6	4		"T4976"	"L7593"	
Ta	1	"349.7848"	"349.7845+"	"380"	"4.88e+06"	B+	"0.249221"	"3.792794"	"5d3.6s2"	"a 4F"	"5/2"	""	"305*"	"7/2"	6	8		"T4976"	"L7593,L3475"	
Ta	1	"350.3868"	"350.3868+"	"240"	"5.5e+07"	C	"1.236843"	"4.774326"	"5d4.(5D).6s"	"a 6D"	"3/2"	"5d4.(5D).6p"	"y 6F*"	"1/2"	4	2		"T7871"	"L7593,L3475"	
Ta	1	"350.4976"	"350.4961+"	"130*"	"2.72e+06"	B+	"0.491463"	"4.027844"	"5d3.6s2"	"a 4F"	"7/2"	"5d3.6s.(5P).6p"	"y 6D*"	"5/2"	8	6		"T4976"	"L7593,L3475"	
Ta	1	"351.1043"	"351.1019+"	"490"	"5.7e+06"	D+	"0.696920"	"4.227199"	"5d3.6s2"	"a 4F"	"9/2"	"5d3.6s.(5P).6p"	"y 6D*"	"7/2"	10	8		"T7871"	"L7593,L3475"	
Ta	1	"355.3415"	"355.3418+"	"55"	"3.3e+05"	B	"0.000000"	"3.488157"	"5d3.6s2"	"a 4F"	"3/2"	"5d3.6s.(5F).6p"	"y 4D*"	"5/2"	4	6		"T4976"	"L7593,L3475"	
Ta	1	"360.7406"	"360.7405+"	"750"	"4.63e+06"	B+	"0.249221"	"3.685176"	"5d3.6s2"	"a 4F"	"5/2"	""	"297*"	"7/2"	6	8		"T4976"	"L7593,L3475"	
Ta	1	"362.5238"	"362.5215+"	"55"	"1.03e+06"	B	"0.696920"	"4.115996"	"5d3.6s2"	"a 4F"	"9/2"	"5d3.6s.(5P).6p"	"z 6P*"	"7/2"	10	8		"T4976"	"L7593,L3475"	
Ta	1	"362.6617"	"362.6610+"	"980"	"7.1e+06"	B+	"0.491463"	"3.909224"	"5d3.6s2"	"a 4F"	"7/2"	""	"315*"	"9/2"	8	10		"T4976"	"L7593,L3475"	
Ta	1	"364.2057"	"364.2050+"	"500"	"5.5e+06"	B+	"0.696920"	"4.100192"	"5d3.6s2"	"a 4F"	"9/2"	""	"330*"	"11/2"	10	12		"T4976"	"L7593,L3475"	
Ta	1	"365.7495"	"365.7491+"	"60"	"4.3e+05"	C+	"0.249221"	"3.638125"	"5d3.6s2"	"a 4F"	"5/2"	""	"293*"	"5/2"	6	6		"T4976"	"L7593,L3475"	
Ta	1	"373.1017"	"373.1012+"	"130"	"5.3e+05"	C+	"0.000000"	"3.322127"	"5d3.6s2"	"a 4F"	"3/2"	"5d3.6s.(5F).6p"	"z 6D*"	"5/2"	4	6		"T4976"	"L7593,L3475"	
Ta	1	"375.4517"	"375.4515+"	"110"	"6.5e+05"	B	"0.491463"	"3.792794"	"5d3.6s2"	"a 4F"	"7/2"	""	"305*"	"7/2"	8	8		"T4976"	"L7593,L3475"	
Ta	1	"378.4254"	"378.4246+"	"190"	"4.3e+06"	B	"0.752449"	"4.027844"	"5d3.6s2"	"a 4P"	"3/2"	"5d3.6s.(5P).6p"	"y 6D*"	"5/2"	4	6		"T4976"	"L7593,L3475c17"	
Ta	1	"379.2015"	"379.2019+"	"110"	"9.0e+05"	C+	"0.000000"	"3.268681"	"5d3.6s2"	"a 4F"	"3/2"	"5d3.6s.(5F).6p"	"y 4D*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
Ta	1	"382.6849"	"382.6844+"	"85"	"5.2e+05"	C+	"0.249221"	"3.488157"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(5F).6p"	"y 4D*"	"5/2"	6	6		"T4976"	"L7593,L3475"	
Ta	1	"383.6603"	"383.6611+"	"65"	"4.0e+05"	C+	"0.491463"	"3.722154"	"5d3.6s2"	"a 4F"	"7/2"	""	"300*"	"9/2"	8	10		"T4976"	"L7593,L3475"	
Ta	1	"384.8046"	"384.8037+"	"100"	"1.30e+06"	B+	"0.696920"	"3.918018"	"5d3.6s2"	"a 4F"	"9/2"	""	"316*"	"7/2"	10	8		"T4976"	"L7593,L3475"	
Ta	1	"385.8608"	"385.8572+"	"50h"	"2.5e+05"	C+	"0.696920"	"3.909224"	"5d3.6s2"	"a 4F"	"9/2"	""	"315*"	"9/2"	10	10		"T4976"	"L7593"	
Ta	1	"391.8512"	"391.8518+"	"210"	"2.45e+06"	B+	"0.000000"	"3.163163"	"5d3.6s2"	"a 4F"	"3/2"	"5d3.6s.(5F).6p"	"y 4D*"	"1/2"	4	2		"T4976"	"L7593,L3475"	
Ta	1	"392.2779"	"392.2769+"	"140"	"3.98e+06"	B+	"0.752449"	"3.912184"	"5d3.6s2"	"a 4P"	"3/2"	""	"315*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
Ta	1	"399.6171"	"399.6165+"	"210"	"3.35e+06"	B+	"0.750032"	"3.851735"	"5d3.6s2"	"a 4P"	"1/2"	"5d3.6s.(5P).6p"	"z 6P*"	"3/2"	2	4		"T4976"	"L7593,L3475"	
Ta	1	"399.9283"	"399.9280+"	"100"	"1.83e+06"	B+	"0.752449"	"3.851735"	"5d3.6s2"	"a 4P"	"3/2"	"5d3.6s.(5P).6p"	"z 6P*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
Ta	1	"400.3704"	"400.3688+"	"65"	"3.1e+05"	B	"0.696920"	"3.792794"	"5d3.6s2"	"a 4F"	"9/2"	""	"305*"	"7/2"	10	8		"T4976"	"L7593,L3475"	
Ta	1	"400.6835"	"400.6825+"	"190"	"7.6e+05"	B	"0.249221"	"3.342671"	"5d3.6s2"	"a 4F"	"5/2"	""	"269*"	"7/2"	6	8		"T4976"	"L7593,L3475"	
Ta	1	"402.6944"	"402.6936+"	"190"	"3.60e+06"	B+	"0.752449"	"3.830451"	"5d3.6s2"	"a 4P"	"3/2"	"5d3.6s.(5P).6p"	"z 4S*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
Ta	1	"402.994"	"402.9928+"	"140"	"2.8e+06"	C+	"1.325431"	"4.401148"	"5d3.6s2"	"a 2G"	"9/2"	""	"354*"	"9/2"	10	10		"T4976"	"L182,L3475"	
Ta	1	"403.0668"	"403.0675+"	"50"	"2.3e+05"	C+	"0.491463"	"3.566610"	"5d3.6s2"	"a 4F"	"7/2"	"5d3.6s.(5F).6p"	"z 6D*"	"9/2"	8	10		"T4976"	"L7593"	
Ta	1	"404.087"	"404.0866+"	"120"	"7.3e+05"	C+	"0.696920"	"3.764312"	"5d3.6s2"	"a 4F"	"9/2"	"5d3.6s.(5F).6p"	"z 6F*"	"11/2"	10	12		"T4976"	"L7593,L3475"	
Ta	1	"406.1399"	"406.1377+"	"410"	"6.5e+06"	B+	"0.750032"	"3.801933"	"5d3.6s2"	"a 4P"	"1/2"	"5d3.6s.(5P).6p"	"y 6D*"	"3/2"	2	4		"T4976"	"L7593,L3475"	
Ta	1	"406.463"	"406.4595+"	"210"	"3.83e+06"	B+	"0.752449"	"3.801933"	"5d3.6s2"	"a 4P"	"3/2"	"5d3.6s.(5P).6p"	"y 6D*"	"3/2"	4	4		"T4976"	"L182,L3475"	
Ta	1	"406.7235"	"406.7211+"	"100"	"6.8e+05"	C+	"0.249221"	"3.296744"	"5d3.6s2"	"a 4F"	"5/2"	"5d2.6s2.(3P).6p"	"z 4P*?"	"3/2"	6	4		"T4976"	"L7593,L3475"	
Ta	1	"406.7908"	"406.7890+"	"310"	"8.4e+05"	C+	"0.249221"	"3.296235"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(5F).6p"	"z 6F*"	"7/2"	6	8		"T4976"	"L7593,L3475"	
Ta	1	"409.7188"	"409.7177+"	"40"	"2.1e+05"	D+	"0.696920"	"3.722154"	"5d3.6s2"	"a 4F"	"9/2"	""	"300*"	"9/2"	10	10		"T4976"	"L7593,L3475"	
Ta	1	"410.5021"	"410.5012+"	"120"	"1.13e+06"	B	"0.249221"	"3.268681"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(5F).6p"	"y 4D*"	"3/2"	6	4		"T4976"	"L7593,L3475"	
Ta	1	"413.6198"	"413.6201+"	"230"	"1.82e+06"	B+	"0.491463"	"3.488157"	"5d3.6s2"	"a 4F"	"7/2"	"5d3.6s.(5F).6p"	"y 4D*"	"5/2"	8	6		"T4976"	"L7593,L3475"	
Ta	1	"414.7891"	"414.7879+"	"230"	"1.79e+06"	B+	"0.696920"	"3.685176"	"5d3.6s2"	"a 4F"	"9/2"	""	"297*"	"7/2"	10	8		"T4976"	"L7593,L3475"	
Ta	1	"417.5206"	"417.5179+"	"210"	"2.75e+06"	B+	"1.147279"	"4.115996"	"5d3.6s2"	"a 4P"	"5/2"	"5d3.6s.(5P).6p"	"z 6P*"	"7/2"	6	8		"T4976"	"L7593,L3475"	
Ta	1	"420.5876"	"420.589+"	"300"	"8.9e+05"	C+	"0.491463"	"3.438507"	"5d3.6s2"	"a 4F"	"7/2"	"5d3.6s.(5F).6p"	"z 6F*"	"9/2"	8	10		"T4976"	"L7593,L3475"	
Ta	1	"430.2978"	"430.295+"	"160c"	"2.08e+06"	B+	"1.147279"	"4.027844"	"5d3.6s2"	"a 4P"	"5/2"	"5d3.6s.(5P).6p"	"y 6D*"	"5/2"	6	6		"T4976"	"L7593,L3475"	
Ta	1	"437.8822"	"437.881+"	"100"	"4.8e+05"	C+	"0.491463"	"3.322127"	"5d3.6s2"	"a 4F"	"7/2"	"5d3.6s.(5F).6p"	"z 6D*"	"5/2"	8	6		"T4976"	"L7593,L3475"	
Ta	1	"438.6068"	"438.606+"	"150"	"1.03e+06"	B+	"0.752449"	"3.578433"	"5d3.6s2"	"a 4P"	"3/2"	""	"288*"	"5/2"	4	6		"T4976"	"L7593,L3475"	
Ta	1	"439.8449"	"439.844+"	"110"	"4.6e+05"	B+	"0.249221"	"3.067249"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(5F).6p"	"z 6D*"	"3/2"	6	4		"T4976"	"L7593,L3475"	
Ta	1	"440.2498"	"440.250+"	"180"	"2.28e+06"	B+	"1.147279"	"3.962711"	"5d3.6s2"	"a 4P"	"5/2"	"5d3.6s.(5P).6p"	"z 6P*"	"5/2"	6	6		"T4976"	"L7593,L3475"	
Ta	1	"441.5741"	"441.574+"	"130"	"2.53e+06"	B+	"0.750032"	"3.557021"	"5d3.6s2"	"a 4P"	"1/2"	""	"286*"	"3/2"	2	4		"T4976"	"L7593,L3475"	
Ta	1	"444.1029"	"444.104+"	"55"	"7.5e+05"	B+	"1.236843"	"4.027844"	"5d4.(5D).6s"	"a 6D"	"3/2"	"5d3.6s.(5P).6p"	"y 6D*"	"5/2"	4	6		"T4976"	"L7593,L3475"	
Ta	1	"444.1678"	"444.173+"	"75"	"9.0e+05"	B+	"1.325431"	"4.115996"	"5d3.6s2"	"a 2G"	"9/2"	"5d3.6s.(5P).6p"	"z 6P*"	"7/2"	10	8		"T4976"	"L7593,L3475"	
Ta	1	"447.3515"	"447.351+"	"95"	"1.36e+06"	B+	"1.147279"	"3.918018"	"5d3.6s2"	"a 4P"	"5/2"	""	"316*"	"7/2"	6	8		"T4976"	"L7593,L3475"	
Ta	1	"451.0982"	"451.097+"	"360c"	"1.56e+06"	B	"0.696920"	"3.44465?"	"5d3.6s2"	"a 4F"	"9/2"	""	"277*"	"11/2"	10	12		"T4976"	"L7593,L3475"	
Ta	1	"451.1503"	"451.146+"	"75"	"3.6e+05"	C+	"0.696920"	"3.444358"	"5d3.6s2"	"a 4F"	"9/2"	"5d3.6s.(5F).6p"	"z 6D*"	"7/2"	10	8		"T4976"	"L7593,L3475"	
Ta	1	"451.418"	"451.418+"	":"	"3.1e+05"	C+	"1.655369"	"4.401148"	"5d4.(5D).6s"	"a 6D"	"9/2"	""	"354*"	"9/2"	10	10		"T4976"	""	
Ta	1	"452.1094"	"452.108+"	"55"	"2.3e+05"	C+	"0.696920"	"3.438507"	"5d3.6s2"	"a 4F"	"9/2"	"5d3.6s.(5F).6p"	"z 6F*"	"9/2"	10	10		"T4976"	"L7593,L3475"	
Ta	1	"453.0846"	"453.080+"	"190"	"2.42e+06"	B+	"0.752449"	"3.488157"	"5d3.6s2"	"a 4P"	"3/2"	"5d3.6s.(5F).6p"	"y 4D*"	"5/2"	4	6		"T4976"	"L7593,L3475"	
Ta	1	"454.7149"	"454.715+"	"28"	"5.3e+05"	B+	"1.236843"	"3.962711"	"5d4.(5D).6s"	"a 6D"	"3/2"	"5d3.6s.(5P).6p"	"z 6P*"	"5/2"	4	6		"T4976"	"L7593,L3475"	
Ta	1	"455.3694"	"455.368+"	"45"	"9.5e+05"	B+	"1.394032"	"4.115996"	"5d4.(5D).6s"	"a 6D"	"5/2"	"5d3.6s.(5P).6p"	"z 6P*"	"7/2"	6	8		"T4976"	"L7593,L3475"	
Ta	1	"456.5850"	"456.585+"	"170"	"2.50e+06"	B+	"1.203314"	"3.918018"	"5d3.6s2"	"a 2G"	"7/2"	""	"316*"	"7/2"	8	8		"T4976"	"L7593,L3475"	
Ta	1	"457.4306"	"457.432+"	"340"	"1.23e+06"	B+	"0.000000"	"2.709683"	"5d3.6s2"	"a 4F"	"3/2"	"5d3.6s.(5F).6p"	"z 4F*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
Ta	1	"458.069"	"458.069+"	"28"	"2.10e+05"	B	"1.203314"	"3.909224"	"5d3.6s2"	"a 2G"	"7/2"	""	"315*"	"9/2"	8	10		"T4976"	"L7606,L3475"	
Ta	1	"461.9512"	"461.951+"	"260"	"5.3e+06"	B+	"1.147279"	"3.830451"	"5d3.6s2"	"a 4P"	"5/2"	"5d3.6s.(5P).6p"	"z 4S*"	"3/2"	6	4		"T4976"	"L7593,L3475"	
Ta	1	"463.306"	"463.304+"	"45"	"1.23e+06"	B+	"1.236843"	"3.912184"	"5d4.(5D).6s"	"a 6D"	"3/2"	""	"315*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
Ta	1	"466.9143"	"466.914+"	"130"	"2.85e+06"	B+	"1.147279"	"3.801933"	"5d3.6s2"	"a 4P"	"5/2"	"5d3.6s.(5P).6p"	"y 6D*"	"3/2"	6	4		"T4976"	"L7593,L3475"	
Ta	1	"468.1875"	"468.187+"	"450"	"1.52e+06"	B+	"0.249221"	"2.896654"	"5d3.6s2"	"a 4F"	"5/2"	"5d3.6s.(5F).6p"	"z 4F*"	"5/2"	6	6		"T4976"	"L7593,L3475"	
Ta	1	"468.4867"	"468.485+"	"45"	"2.75e+05"	B	"0.696920"	"3.342671"	"5d3.6s2"	"a 4F"	"9/2"	""	"269*"	"7/2"	10	8		"T4976"	"L7593,L3475"	
Ta	1	"468.5266"	"468.527+"	"40"	"3.38e+05"	B+	"1.147279"	"3.792794"	"5d3.6s2"	"a 4P"	"5/2"	""	"305*"	"7/2"	6	8		"T4976"	"L7593,L3475"	
Ta	1	"469.1900"	"469.190+"	"130"	"4.08e+06"	B+	"1.209958"	"3.851735"	"5d4.(5D).6s"	"a 6D"	"1/2"	"5d3.6s.(5P).6p"	"z 6P*"	"3/2"	2	4		"T4976"	"L7593,L3475"	
Ta	1	"470.6091"	"470.609+"	"65"	"1.40e+06"	B+	"1.394032"	"4.027844"	"5d4.(5D).6s"	"a 6D"	"5/2"	"5d3.6s.(5P).6p"	"y 6D*"	"5/2"	6	6		"T4976"	"L7593,L3475"	
Ta	1	"474.0163"	"474.014+"	"150"	"5.0e+06"	B+	"1.236843"	"3.851735"	"5d4.(5D).6s"	"a 6D"	"3/2"	"5d3.6s.(5P).6p"	"z 6P*"	"3/2"	4	4		"T4976"	"L7593,L3475"	
