element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
In	1	"260.1756"	"0.0010"	"260.17368"	"0.00010"	"200"	"9.85e+06"	C+	"0.2743273"	"5.038343"	"5s2.5p"	"2P*"	"3/2"	"5s2.8s"	"2S"	"1/2"	4	2		"T7227"	"L3547"	
In	2	"261.4755"	"0.0014"	"261.4748"	"0.0003"	"160"	"2.2e+06"	E	"12.1043834"	"16.844694"	"5s.5d"	"1D"	"2"	"5s.8p"	"3P*"	"1"	5	3		"T7081"	"L3548c127"	
In	2	"262.3435"	"0.0014"	"262.34193"	"0.00021"	"440"	"4.5e+06"	D+	"13.4436484"	"18.168292"	"5s.6p"	"3P*"	"2"	"5s.12s"	"3S"	"1"	5	3		"T9131"	"L3548c127"	
In	2	"263.7647"	"0.0014"	"263.7652"	"0.0005"	"9"	"8.e+05"	E	"13.6110127"	"18.310164"	"5s.6p"	"1P*"	"1"	"5s.13s"	"1S"	"0"	3	1		"T9131"	"L3548c122"	
In	2	"264.0920"	"0.0014"	"264.0915"	"0.0004"	"4"	"7.e+04"	D+	"13.6110127"	"18.304359"	"5s.6p"	"1P*"	"1"	"5s.13s"	"3S"	"1"	3	3		"T9131"	"L3548c121"	
In	2	"265.0296"	"0.0011"	"265.0304"	"0.0003"	"500"	"8.e+06"	D+	"13.3484744"	"18.025193"	"5s.6p"	"3P*"	"0"	"5s.10d"	"3D"	"1"	1	3		"T9131"	"L3548c127"	
In	2	"266.2636"	"0.0014"	"266.2628"	"0.0004"	"1100"	"1.0e+07"	D+	"13.3707029"	"18.025777"	"5s.6p"	"3P*"	"1"	"5s.10d"	"3D"	"2"	3	5		"T9131"	"L3548c127"	
In	2	""	""	"266.2962"	"0.0003"	""	"5.4e+06"	D+	"13.3707029"	"18.025193"	"5s.6p"	"3P*"	"1"	"5s.10d"	"3D"	"1"	3	3		"T9131"	""	
In	2	"266.8658"	"0.0014"	"266.8671"	"0.0006"	"690"	"1.8e+07"	D	"12.657388"	"17.301923"	"5s.5d"	"3D"	"1"	"5s.6f"	"3F*"	"2"	3	5		"T7081"	"L3548c127"	
In	2	"267.4565"	"0.0014"	"267.4571"	"0.0005"	"770"	"1.9e+07"	C+	"12.668047"	"17.302336"	"5s.5d"	"3D"	"2"	"5s.6f"	"3F*"	"3"	5	7		"T7081"	"L3548c127"	
