element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
He	1	""	""	"863.270669"	"0.000004"	""	"1.5262e+05"	AAA	"[23.0070734673]"	"[24.44289372042]"	"1s.3p"	"3P*"	"2"	"1s.10s"	"3S"	"1"	5	3		"T8636c73"	""	
He	1	""	""	"863.272307"	"0.000004"	""	"9.1570e+04"	AAA	"[23.0070761918]"	"[24.44289372042]"	"1s.3p"	"3P*"	"1"	"1s.10s"	"3S"	"1"	3	3		"T8636c73"	""	
He	1	""	""	"863.292483"	"0.000004"	""	"3.0523e+04"	AAA	"[23.0071097475]"	"[24.44289372042]"	"1s.3p"	"3P*"	"0"	"1s.10s"	"3S"	"1"	1	3		"T8636c73"	""	
He	1	""	""	"877.670742"	"0.000004"	""	"1.6044e+04"	AAA	"[23.0070734673]"	"[24.419336102843]"	"1s.3p"	"3P*"	"2"	"1s.9d"	"3D"	"1"	5	3		"T8636c73"	""	
He	1	""	""	"877.670867"	"0.000004"	""	"1.4439e+05"	AAA	"[23.0070734673]"	"[24.419335902367]"	"1s.3p"	"3P*"	"2"	"1s.9d"	"3D"	"2"	5	5		"T8636c73"	""	
He	1	""	""	"877.670876"	"0.000004"	""	"5.7759e+05"	AAA	"[23.0070734673]"	"[24.419335888144]"	"1s.3p"	"3P*"	"2"	"1s.9d"	"3D"	"3"	5	7		"T8636c73"	""	
He	1	""	""	"877.672436"	"0.000004"	""	"2.4066e+05"	AAA	"[23.0070761918]"	"[24.419336102843]"	"1s.3p"	"3P*"	"1"	"1s.9d"	"3D"	"1"	3	3		"T8636c73"	""	
He	1	""	""	"877.672560"	"0.000004"	""	"4.3316e+05"	AAA	"[23.0070761918]"	"[24.419335902367]"	"1s.3p"	"3P*"	"1"	"1s.9d"	"3D"	"2"	3	5		"T8636c73"	""	
He	1	""	""	"877.693290"	"0.000004"	""	"3.2088e+05"	AAA	"[23.0071097475]"	"[24.419336102843]"	"1s.3p"	"3P*"	"0"	"1s.9d"	"3D"	"1"	1	3		"T8636c73"	""	
He	1	""	""	"884.914442"	"0.000004"	""	"2.1321e+05"	AAA	"[23.0070734673]"	"[24.40777570227]"	"1s.3p"	"3P*"	"2"	"1s.9s"	"3S"	"1"	5	3		"T8636c73"	""	
