element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ar	2	"363.48119"	"0.00008"	"363.481220"	"0.000006"	"9"	"9.e+05"	C	"17.94175110"	"21.351799846"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	2	4		"T926"	"L11520"	
Ar	2	"363.98324"	"0.00002"	"363.983244"	"0.000006"	"42"	"1.4e+08"	D	"21.351799846"	"24.75714540"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(1D).4d"	"2D"	"5/2"	4	6		"T1240"	"L11520"	
Ar	1	""	""	"364.3116"	"0.0010"	""	"2.4e+04"	D	"11.62359272"	"15.0258688"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	3	5		"T1086n"	""	
Ar	1	""	""	"364.9832"	"0.0010"	""	"8.0e+05"	D	"11.82807116"	"15.2240875"	"3s2.3p5.(2P*<1/2>).4s"	"2[1/2]*"	"1"	"3s2.3p5.(2P*<1/2>).6p"	"2[1/2]"	"0"	3	1		"T1086n"	""	
Ar	2	"365.08891"	"0.00012"	"365.088923"	"0.000005"	"8"	"1.2e+07"	D	"19.30534490"	"22.700377572"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).5s"	"2P"	"3/2"	2	4		"T1240"	"L11520"	
Ar	2	"365.52775"	"0.00002"	"365.527776"	"0.000005"	"37"	"2.3e+07"	D	"19.867157038"	"23.258113744"	"3s2.3p4.(3P).4p"	"2P*"	"3/2"	"3s2.3p4.(3P).4d"	"2F"	"5/2"	4	6		"T1240"	"L11520"	
Ar	2	"365.60495"	"0.00002"	"365.604940"	"0.000005"	"27"	"7.6e+06"	B	"19.680048951"	"23.070289982"	"3s2.3p4.(3P).4p"	"2D*"	"5/2"	"3s2.3p4.(3P).4d"	"4F"	"5/2"	6	6		"T926"	"L11520"	
Ar	1	""	""	"365.9529"	"0.0010"	""	"4.4e+04"	D	"11.62359272"	"15.0106102"	"3s2.3p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"3s2.3p5.(2P*<3/2>).6p"	"2[1/2]"	"1"	3	3		"T1086n"	""	
Ar	2	"366.04362"	"0.00003"	"366.043646"	"0.000006"	"28"	"2.2e+08"	D	"21.351799846"	"24.73797775"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"	"3s2.3p4.(1D).4d"	"2P"	"3/2"	4	4		"T1240"	"L11520"	
Ar	2	"366.96020"	"0.00003"	"366.960196"	"0.000006"	"26"	"1.3e+07"	D	"19.30534490"	"22.683065435"	"3s2.3p4.(3P).4p"	"4P*"	"1/2"	"3s2.3p4.(3P).5s"	"4P"	"1/2"	2	2		"T1240"	"L11520"	
