element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
N	2	""	"360.9097"	""	"1.41e+07"	B	"20.939965"	"24.374310"	"2s2.2p.3p"	"3S"	"1"	"2s2.2p.4s"	"3P*"	"1"	3	3		"T6385n"	""	
N	2	""	"361.5864"	""	"1.53e+07"	B	"20.939965"	"24.367883"	"2s2.2p.3p"	"3S"	"1"	"2s2.2p.4s"	"3P*"	"0"	3	1		"T6385n"	""	
N	2	""	"366.3829"	""	"7.77e+04"	D	"21.148308"	"24.531351"	"2s2.2p.3p"	"3P"	"0"	"2s2.2p.4s"	"1P*"	"1"	1	3		"T6385"	""	
N	2	""	"366.8572"	""	"1.06e+05"	D	"21.152682"	"24.531351"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4s"	"1P*"	"1"	3	3		"T6385"	""	
N	3	""	"367.605"	""	"9.79e+04"	C+	"42.12296"	"45.495"	"2s.2p.(3P*).3d"	"2F*"	"5/2"	"2s2.8d"	"2D"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"367.605"	""	"4.66e+03"	D	"42.12296"	"45.495"	"2s.2p.(3P*).3d"	"2F*"	"5/2"	"2s2.8d"	"2D"	"5/2"	6	6		"T7192LS"	""	
N	2	""	"367.6443"	""	"5.15e+04"	D	"21.159916"	"24.531351"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4s"	"1P*"	"1"	5	3		"T6385"	""	
N	4	""	"368.994"	""	"9.10e+06"	B	"60.07012"	"63.42922"	"1s2.2p.(2P*).3p"	"3D"	"1"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"0"	3	1		"T5633LS"	""	
N	3	""	"369.110"	""	"9.21e+04"	B	"42.13671"	"45.495"	"2s.2p.(3P*).3d"	"2F*"	"7/2"	"2s2.8d"	"2D"	"5/2"	8	6		"T7192LS"	""	
N	4	""	"369.414"	""	"2.27e+06"	B	"60.07012"	"63.42541"	"1s2.2p.(2P*).3p"	"3D"	"1"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"1"	3	3		"T5633LS"	""	
N	4	""	"370.113"	""	"9.02e+04"	B	"60.07012"	"63.41907"	"1s2.2p.(2P*).3p"	"3D"	"1"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"2"	3	5		"T5633LS"	""	
N	4	""	"370.739"	""	"6.73e+06"	B	"60.08211"	"63.42541"	"1s2.2p.(2P*).3p"	"3D"	"2"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"1"	5	3		"T5633LS"	""	
N	4	""	"371.443"	""	"1.34e+06"	B	"60.08211"	"63.41907"	"1s2.2p.(2P*).3p"	"3D"	"2"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"2"	5	5		"T5633LS"	""	
N	4	""	"373.543"	""	"7.37e+06"	B	"60.10087"	"63.41907"	"1s2.2p.(2P*).3p"	"3D"	"3"	"1s2.2p.(2P*<3/2>).3d"	"3P*"	"2"	7	5		"T5633LS"	""	
N	3	""	"374.595"	""	"1.90e+07"	B	"35.64910"	"38.95798"	"2s.2p.(3P*).3s"	"4P*"	"1/2"	"2s.2p.(3P*).3p"	"4S"	"3/2"	2	4		"T7192LS"	""	
N	4	"374.754"	"374.754"	"90"	"9.92e+07"	B	"58.64816"	"61.95564"	"1s2.2p.(2P*<3/2>).3s"	"1P*"	"1"	"1s2.2p.(2P*<3/2>).3p"	"1D"	"2"	3	5		"T5633"	"L4738"	
N	3	""	"375.263"	""	"6.67e+06"	B	"38.39248"	"41.69546"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	2	2		"T7192LS"	""	
N	3	"375.467"	"375.469"	"90"	"3.78e+07"	B	"35.65680"	"38.95798"	"2s.2p.(3P*).3s"	"4P*"	"3/2"	"2s.2p.(3P*).3p"	"4S"	"3/2"	4	4		"T7192LS"	"L3513"	
N	3	""	"375.757"	""	"6.64e+05"	B	"38.39248"	"41.69112"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"375.765"	""	"6.64e+06"	B	"38.39689"	"41.69546"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	4	2		"T7192LS"	""	
N	3	""	"376.260"	""	"4.24e+06"	B	"38.39689"	"41.69112"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"377.036"	""	"2.63e+05"	B	"38.39689"	"41.68434"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	4	6		"T7192LS"	""	
N	3	"377.105"	"377.103"	"120"	"5.59e+07"	B	"35.67111"	"38.95798"	"2s.2p.(3P*).3s"	"4P*"	"5/2"	"2s.2p.(3P*).3p"	"4S"	"3/2"	6	4		"T7192LS"	"L3513"	
N	3	""	"377.136"	""	"8.28e+06"	B	"38.40454"	"41.69112"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	6	4		"T7192LS"	""	
N	2	""	"377.561"	""	"6.61e+02"	D	"17.877026"	"21.159916"	"2s.2p3"	"1D*"	"2"	"2s2.2p.3p"	"3P"	"2"	5	5		"T7333"	""	
N	3	""	"377.916"	""	"2.35e+06"	B	"38.40454"	"41.68434"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	6	6		"T7192LS"	""	
N	3	""	"378.903"	""	"2.40e+06"	B	"40.55002"	"43.82129"	"2s.2p.(3P*).3p"	"2S"	"1/2"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"378.930"	""	"2.40e+06"	B	"40.55002"	"43.82105"	"2s.2p.(3P*).3p"	"2S"	"1/2"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"379.297"	""	"1.03e+07"	B	"38.41648"	"41.68434"	"2s.2p.(3P*).3p"	"4D"	"7/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	8	6		"T7192LS"	""	
N	1	""	"381.8268"	""	"8.95e+05"	C+	"10.6796703"	"13.9258810"	"2s2.2p2.(3P).3s"	"2P"	"1/2"	"2s2.2p2.(1D).3p"	"2P*"	"3/2"	2	4		"T5714"	""	
N	1	""	"382.2034"	""	"3.70e+06"	C+	"10.6796703"	"13.9226824"	"2s2.2p2.(3P).3s"	"2P"	"1/2"	"2s2.2p2.(1D).3p"	"2P*"	"1/2"	2	2		"T5714"	""	
N	4	""	"382.393"	""	"1.46e+07"	B	"59.62204"	"62.86345"	"1s2.2p.(2P*<1/2>).3p"	"1P"	"1"	"1s2.2s.4p"	"1P*"	"1"	3	3		"T5633"	""	
N	2	""	"382.9795"	""	"2.42e+07"	B	"21.152682"	"24.389123"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4s"	"3P*"	"2"	3	5		"T6385n"	""	
N	1	""	"383.0434"	""	"4.67e+06"	C+	"10.6899808"	"13.9258810"	"2s2.2p2.(3P).3s"	"2P"	"3/2"	"2s2.2p2.(1D).3p"	"2P*"	"3/2"	4	4		"T5714"	""	
N	1	""	"383.4224"	""	"1.89e+06"	C+	"10.6899808"	"13.9226824"	"2s2.2p2.(3P).3s"	"2P"	"3/2"	"2s2.2p2.(1D).3p"	"2P*"	"1/2"	4	2		"T5714"	""	
N	2	"383.837"	"383.8374"	"285"	"6.98e+07"	B	"21.159916"	"24.389123"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4s"	"3P*"	"2"	5	5		"T6385n"	"L3513"	
N	2	""	"384.1138"	""	"5.99e+04"	C	"25.139688"	"28.366572"	"2s2.2p.4p"	"3D"	"2"	"2s.2p2.(4P).3p"	"3D*"	"3"	5	7		"T5520LS"	""	
N	2	""	"384.2187"	""	"3.06e+07"	B	"21.148308"	"24.374310"	"2s2.2p.3p"	"3P"	"0"	"2s2.2p.4s"	"3P*"	"1"	1	3		"T6385n"	""	
N	2	""	"384.2449"	""	"8.05e+04"	C	"25.133348"	"28.359130"	"2s2.2p.4p"	"3D"	"1"	"2s.2p2.(4P).3p"	"3D*"	"2"	3	5		"T5520LS"	""	
N	2	""	"384.7404"	""	"2.22e+07"	B	"21.152682"	"24.374310"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4s"	"3P*"	"1"	3	3		"T6385n"	""	
N	2	""	"384.7997"	""	"4.01e+05"	C+	"25.133348"	"28.354479"	"2s2.2p.4p"	"3D"	"1"	"2s.2p2.(4P).3p"	"3D*"	"1"	3	3		"T5520LS"	""	
N	2	""	"385.0017"	""	"3.71e+05"	C+	"25.139688"	"28.359130"	"2s2.2p.4p"	"3D"	"2"	"2s.2p2.(4P).3p"	"3D*"	"2"	5	5		"T5520LS"	""	
N	2	""	"385.5096"	""	"8.82e+07"	B	"21.152682"	"24.367883"	"2s2.2p.3p"	"3P"	"1"	"2s2.2p.4s"	"3P*"	"0"	3	1		"T6385n"	""	
N	2	""	"385.5374"	""	"4.72e+05"	C+	"25.151603"	"28.366572"	"2s2.2p.4p"	"3D"	"3"	"2s.2p2.(4P).3p"	"3D*"	"3"	7	7		"T5520LS"	""	
N	2	""	"385.5586"	""	"1.33e+05"	C	"25.139688"	"28.354479"	"2s2.2p.4p"	"3D"	"2"	"2s.2p2.(4P).3p"	"3D*"	"1"	5	3		"T5520LS"	""	
N	2	""	"385.6062"	""	"3.71e+07"	B	"21.159916"	"24.374310"	"2s2.2p.3p"	"3P"	"2"	"2s2.2p.4s"	"3P*"	"1"	5	3		"T6385n"	""	
N	2	""	"386.4318"	""	"8.23e+04"	C	"25.151603"	"28.359130"	"2s2.2p.4p"	"3D"	"3"	"2s.2p2.(4P).3p"	"3D*"	"2"	7	5		"T5520LS"	""	
N	1	""	"388.7572"	""	"2.09e+06"	C	"10.6796703"	"13.8680121"	"2s2.2p2.(3P).3s"	"2P"	"1/2"	"2s2.2p2.(3P).5p"	"2D*"	"3/2"	2	4		"u18,LS"	""	
N	1	""	"389.2205"	""	"2.50e+06"	C	"10.6899808"	"13.8745272"	"2s2.2p2.(3P).3s"	"2P"	"3/2"	"2s2.2p2.(3P).5p"	"2D*"	"5/2"	4	6		"u18,LS"	""	
N	1	""	"390.0184"	""	"4.14e+05"	C	"10.6899808"	"13.8680121"	"2s2.2p2.(3P).3s"	"2P"	"3/2"	"2s2.2p2.(3P).5p"	"2D*"	"3/2"	4	4		"u18,LS"	""	
N	2	""	"391.3892"	""	"2.42e+07"	C+	"25.192229"	"28.359130"	"2s2.2p.4p"	"3P"	"1"	"2s.2p2.(4P).3p"	"3D*"	"2"	3	5		"T5520LS"	""	
N	2	""	"391.5414"	""	"3.22e+07"	C+	"25.200902"	"28.366572"	"2s2.2p.4p"	"3P"	"2"	"2s.2p2.(4P).3p"	"3D*"	"3"	5	7		"T5520LS"	""	
N	2	""	"391.5572"	""	"1.79e+07"	C+	"25.188937"	"28.354479"	"2s2.2p.4p"	"3P"	"0"	"2s.2p2.(4P).3p"	"3D*"	"1"	1	3		"T5520LS"	""	
N	2	"391.900"	"391.9001"	"360"	"7.56e+07"	B+	"20.409133"	"23.571906"	"2s2.2p.3p"	"1P"	"1"	"2s2.2p.3d"	"1P*"	"1"	3	3		"T7333"	"L3513"	
N	2	""	"391.9648"	""	"1.34e+07"	C+	"25.192229"	"28.354479"	"2s2.2p.4p"	"3P"	"1"	"2s.2p2.(4P).3p"	"3D*"	"1"	3	3		"T5520LS"	""	
N	2	""	"392.4640"	""	"7.99e+06"	C+	"25.200902"	"28.359130"	"2s2.2p.4p"	"3P"	"2"	"2s.2p2.(4P).3p"	"3D*"	"2"	5	5		"T5520LS"	""	
N	2	""	"393.0428"	""	"8.84e+05"	C+	"25.200902"	"28.354479"	"2s2.2p.4p"	"3P"	"2"	"2s.2p2.(4P).3p"	"3D*"	"1"	5	3		"T5520LS"	""	
N	3	""	"393.450"	""	"7.49e+07"	B	"38.32738"	"41.47770"	"2s.2p.(3P*).3p"	"2P"	"1/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	2	4		"T7192LS"	""	
N	3	"393.852"	"393.851"	"90"	"8.96e+07"	B	"38.33408"	"41.48118"	"2s.2p.(3P*).3p"	"2P"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	4	6		"T7192LS"	"L3513"	
N	3	""	"394.288"	""	"1.49e+07"	B	"38.33408"	"41.47770"	"2s.2p.(3P*).3p"	"2P"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	4	4		"T7192LS"	""	
N	2	"395.585"	"395.5851"	"450"	"1.21e+07"	B+	"18.466228"	"21.599539"	"2s2.2p.3s"	"3P*"	"1"	"2s2.2p.3p"	"1D"	"2"	3	5		"T7333"	"L3513"	
N	2	""	"397.7310"	""	"7.79e+03"	B+	"18.483133"	"21.599539"	"2s2.2p.3s"	"3P*"	"2"	"2s2.2p.3p"	"1D"	"2"	5	5		"T7333"	""	
N	2	"399.500"	"399.4997"	"1000"	"1.22e+08"	A	"18.496930"	"21.599539"	"2s2.2p.3s"	"1P*"	"1"	"2s2.2p.3p"	"1D"	"2"	3	5		"T7333"	"L3513"	
N	3	""	"399.650"	""	"1.57e+06"	B	"39.39569"	"42.49713"	"2s2.4d"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	4	2		"T7192LS"	""	
N	3	"399.863"	"399.863"	"150"	"1.76e+08"	C+	"39.39569"	"42.49548"	"2s2.4d"	"2D"	"3/2"	"2s2.5f"	"2F*"	"5/2"	4	6		"T7192LS"	"L3513"	
N	3	"400.358"	"400.358"	"200"	"1.88e+08"	C+	"39.39964"	"42.49560"	"2s2.4d"	"2D"	"5/2"	"2s2.5f"	"2F*"	"7/2"	6	8		"T7192LS"	"L3513"	
N	3	""	"400.372"	""	"1.25e+07"	C+	"39.39964"	"42.49548"	"2s2.4d"	"2D"	"5/2"	"2s2.5f"	"2F*"	"5/2"	6	6		"T7192LS"	""	
N	3	""	"400.788"	""	"1.56e+05"	B	"39.39569"	"42.48833"	"2s2.4d"	"2D"	"3/2"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	4	4		"T7192LS"	""	
N	1	""	"401.1135"	""	"5.75e+05"	C	"10.6796703"	"13.7697973"	"2s2.2p2.(3P).3s"	"2P"	"1/2"	"2s2.2p2.(3P).5p"	"2S*"	"1/2"	2	2		"u18,LS"	""	
N	3	""	"401.300"	""	"1.39e+06"	B	"39.39964"	"42.48833"	"2s2.4d"	"2D"	"5/2"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	6	4		"T7192LS"	""	
N	1	""	"402.4563"	""	"1.14e+06"	C	"10.6899808"	"13.7697973"	"2s2.2p2.(3P).3s"	"2P"	"3/2"	"2s2.2p2.(3P).5p"	"2S*"	"1/2"	4	2		"u18,LS"	""	
N	2	""	"404.674"	""	"1.44e+03"	C	"17.877026"	"20.939965"	"2s.2p3"	"1D*"	"2"	"2s2.2p.3p"	"3S"	"1"	5	3		"T7333"	""	
N	4	"405.776"	"405.776"	"150"	"6.62e+07"	B	"50.15439"	"53.20901"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.3d"	"1D"	"2"	3	5		"T5633"	"L4738"	
N	1	""	"409.505"	""	"8.05e+04"	C+	"12.0001429"	"15.02695"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	"2s.2p4"	"2D"	"5/2"	4	6		"T5714"	""	
N	3	"409.733"	"409.736"	"250"	"8.70e+07"	B	"27.43798"	"30.46308"	"2s2.3s"	"2S"	"1/2"	"2s2.3p"	"2P*"	"3/2"	2	4		"T6335n"	"L3513"	
N	2	""	"409.8866"	""	"1.80e+04"	C	"23.239296"	"26.263284"	"2s2.2p.3d"	"3D*"	"1"	"2s.2p2.(4P).3s"	"3P"	"2"	3	5		"T6385"	""	
N	1	"409.994"	"409.9943"	"140"	"3.48e+06"	C+	"10.6796703"	"13.7028638"	"2s2.2p2.(3P).3s"	"2P"	"1/2"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	2	4		"T6340"	"L3513"	
N	2	""	"410.2903"	""	"2.68e+05"	C	"23.242271"	"26.263284"	"2s2.2p.3d"	"3D*"	"2"	"2s.2p2.(4P).3s"	"3P"	"2"	5	5		"T6385"	""	
N	3	"410.343"	"410.339"	"200"	"8.67e+07"	B	"27.43798"	"30.45863"	"2s2.3s"	"2S"	"1/2"	"2s2.3p"	"2P*"	"1/2"	2	2		"T6335n"	"L3513"	
N	2	""	"410.6985"	""	"4.57e+05"	C	"23.239296"	"26.257305"	"2s2.2p.3d"	"3D*"	"1"	"2s.2p2.(4P).3s"	"3P"	"1"	3	3		"T6385"	""	
N	1	""	"410.790"	""	"1.23e+06"	C+	"12.0096116"	"15.02695"	"2s2.2p2.(3P).3p"	"2D*"	"5/2"	"2s.2p4"	"2D"	"5/2"	6	6		"T5714"	""	
N	2	""	"410.8018"	""	"1.52e+06"	C	"23.246033"	"26.263284"	"2s2.2p.3d"	"3D*"	"3"	"2s.2p2.(4P).3s"	"3P"	"2"	7	5		"T6385"	""	
N	2	""	"410.959"	""	"1.24e+02"	D	"20.409133"	"23.425232"	"2s2.2p.3p"	"1P"	"1"	"2s2.2p.3d"	"3P*"	"0"	3	1		"T7333"	""	
N	1	"410.995"	"410.9949"	"185"	"3.90e+06"	C+	"10.6899808"	"13.7058146"	"2s2.2p2.(3P).3s"	"2P"	"3/2"	"2s2.2p2.(1D).3p"	"2D*"	"5/2"	4	6		"T6340"	"L3513"	
N	2	""	"411.1039"	""	"1.37e+06"	C	"23.242271"	"26.257305"	"2s2.2p.3d"	"3D*"	"2"	"2s.2p2.(4P).3s"	"3P"	"1"	5	3		"T6385"	""	
N	2	""	"411.2070"	""	"1.85e+06"	C	"23.239296"	"26.253573"	"2s2.2p.3d"	"3D*"	"1"	"2s.2p2.(4P).3s"	"3P"	"0"	3	1		"T6385"	""	
N	1	""	"411.3974"	""	"6.62e+05"	C+	"10.6899808"	"13.7028638"	"2s2.2p2.(3P).3s"	"2P"	"3/2"	"2s2.2p2.(1D).3p"	"2D*"	"3/2"	4	4		"T6340"	""	
N	2	""	"411.4335"	""	"1.65e+05"	B+	"20.409133"	"23.421752"	"2s2.2p.3p"	"1P"	"1"	"2s2.2p.3d"	"3P*"	"1"	3	3		"T7333"	""	
N	3	""	"412.122"	""	"2.10e+06"	B	"46.71671"	"49.72430"	"2s.2p.(3P*).4p"	"4D"	"3/2"	"2s.2p.(3P*).5s"	"4P*"	"5/2"	4	6		"T7192LS"	""	
N	3	""	"412.280"	""	"6.79e+03"	D	"42.48833"	"45.495"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s2.8d"	"2D"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"412.280"	""	"4.08e+04"	C+	"42.48833"	"45.495"	"2s.2p.(3P*).3d"	"2P*"	"3/2"	"2s2.8d"	"2D"	"5/2"	4	6		"T7192LS"	""	
N	2	""	"412.3125"	""	"4.37e+04"	B+	"20.409133"	"23.415330"	"2s2.2p.3p"	"1P"	"1"	"2s2.2p.3d"	"3P*"	"2"	3	5		"T7333"	""	
N	2	""	"412.4081"	""	"3.20e+07"	C+	"25.490900"	"28.496399"	"2s.2p2.(4P).3s"	"5P"	"1"	"2s.2p2.(4P).3p"	"5S*"	"2"	3	5		"T5520LS"	""	
N	3	""	"413.163"	""	"1.88e+07"	B	"46.72429"	"49.72430"	"2s.2p.(3P*).4p"	"4D"	"5/2"	"2s.2p.(3P*).5s"	"4P*"	"5/2"	6	6		"T7192LS"	""	
N	2	""	"413.3673"	""	"5.30e+07"	C+	"25.497874"	"28.496399"	"2s.2p2.(4P).3s"	"5P"	"2"	"2s.2p2.(4P).3p"	"5S*"	"2"	5	5		"T5520LS"	""	
N	3	""	"413.383"	""	"5.21e+06"	B	"46.71110"	"49.70951"	"2s.2p.(3P*).4p"	"4D"	"1/2"	"2s.2p.(3P*).5s"	"4P*"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"413.491"	""	"3.37e+04"	C+	"42.49713"	"45.495"	"2s.2p.(3P*).3d"	"2P*"	"1/2"	"2s2.8d"	"2D"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"413.607"	""	"1.08e+07"	B	"43.82105"	"46.81783"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"	2	4		"T7192LS"	""	
N	3	""	"413.640"	""	"5.38e+07"	B	"43.82129"	"46.81783"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"	4	4		"T7192LS"	""	
N	1	""	"413.7640"	""	"2.80e+05"	C+	"10.3259087"	"13.3215593"	"2s2.2p2.(3P).3s"	"4P"	"1/2"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	2	4		"T5475"	""	
N	3	""	"414.159"	""	"3.32e+07"	B	"46.71671"	"49.70951"	"2s.2p.(3P*).4p"	"4D"	"3/2"	"2s.2p.(3P*).5s"	"4P*"	"3/2"	4	4		"T7192LS"	""	
N	3	""	"414.180"	""	"4.29e+07"	B	"43.82105"	"46.81369"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"414.212"	""	"2.14e+07"	B	"43.82129"	"46.81369"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"	4	2		"T7192LS"	""	
N	1	""	"414.3430"	""	"6.09e+05"	C+	"10.3300944"	"13.3215593"	"2s2.2p2.(3P).3s"	"4P"	"3/2"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	4	4		"T5475"	""	
N	2	""	"414.5774"	""	"7.36e+07"	C+	"25.506626"	"28.496399"	"2s.2p2.(4P).3s"	"5P"	"3"	"2s.2p2.(4P).3p"	"5S*"	"2"	7	5		"T5520LS"	""	
N	3	""	"414.613"	""	"5.17e+07"	B	"46.71110"	"49.70062"	"2s.2p.(3P*).4p"	"4D"	"1/2"	"2s.2p.(3P*).5s"	"4P*"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"414.678"	""	"8.26e+07"	B	"46.73525"	"49.72430"	"2s.2p.(3P*).4p"	"4D"	"7/2"	"2s.2p.(3P*).5s"	"4P*"	"5/2"	8	6		"T7192LS"	""	
N	1	""	"415.1481"	""	"1.01e+06"	C+	"10.3358956"	"13.3215593"	"2s2.2p2.(3P).3s"	"4P"	"5/2"	"2s2.2p2.(3P).4p"	"4S*"	"3/2"	6	4		"T5475"	""	
N	3	""	"415.210"	""	"6.48e+07"	B	"46.72429"	"49.70951"	"2s.2p.(3P*).4p"	"4D"	"5/2"	"2s.2p.(3P*).5s"	"4P*"	"3/2"	6	4		"T7192LS"	""	
N	3	""	"415.393"	""	"5.14e+07"	B	"46.71671"	"49.70062"	"2s.2p.(3P*).4p"	"4D"	"3/2"	"2s.2p.(3P*).5s"	"4P*"	"1/2"	4	2		"T7192LS"	""	
N	5	""	"416.742"	""	"1.32e+07"	B	"90.68519"	"[93.65944]"	"1s2.7s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"	2	4		"T3225LS"	""	
N	5	""	"416.791"	""	"1.32e+07"	B	"90.68519"	"[93.65909]"	"1s2.7s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"	2	2		"T3225LS"	""	
N	3	"419.576"	"419.574"	"120"	"9.37e+07"	B	"36.84205"	"39.79622"	"2s.2p.(3P*).3s"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2D"	"3/2"	2	4		"T7192LS"	"L3513"	
N	3	"420.010"	"420.007"	"150"	"1.12e+08"	B	"36.85609"	"39.80721"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2D"	"5/2"	4	6		"T7192LS"	"L3513"	
N	3	""	"421.577"	""	"1.85e+07"	B	"36.85609"	"39.79622"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2D"	"3/2"	4	4		"T7192LS"	""	
N	2	"422.774"	"422.7736"	"285"	"1.08e+08"	B	"21.599539"	"24.531351"	"2s2.2p.3p"	"1D"	"2"	"2s2.2p.4s"	"1P*"	"1"	5	3		"T5520,T6385"	"L3513"	
N	2	""	"423.6356"	""	"1.93e+05"	B	"20.646058"	"23.571906"	"2s2.2p.3p"	"3D"	"1"	"2s2.2p.3d"	"1P*"	"1"	3	3		"T7333"	""	
N	1	""	"424.987"	""	"2.59e+06"	C	"12.0001429"	"14.91669"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).3d"	"2P"	"1/2"	4	2		"T5714"	""	
N	1	""	"425.016"	""	"2.24e+05"	C	"12.0001429"	"14.91649"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).3d"	"2P"	"3/2"	4	4		"T5714"	""	
N	1	""	"426.400"	""	"2.26e+06"	C	"12.0096116"	"14.91649"	"2s2.2p2.(3P).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).3d"	"2P"	"3/2"	6	4		"T5714"	""	
N	1	""	"427.328"	""	"8.28e+05"	C+	"12.1263787"	"15.02695"	"2s2.2p2.(3P).3p"	"2P*"	"3/2"	"2s.2p4"	"2D"	"5/2"	4	6		"T5714"	""	
N	1	""	"427.813"	""	"5.01e+06"	C+	"12.0001429"	"14.89742"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).3d"	"2D"	"3/2"	4	4		"T5714"	""	
N	1	""	"427.917"	""	"3.61e+05"	C+	"12.0001429"	"14.89671"	"2s2.2p2.(3P).3p"	"2D*"	"3/2"	"2s2.2p2.(1D).3d"	"2D"	"5/2"	4	6		"T5714"	""	
N	1	""	"429.216"	""	"5.57e+05"	C+	"12.0096116"	"14.89742"	"2s2.2p2.(3P).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).3d"	"2D"	"3/2"	6	4		"T5714"	""	
N	1	""	"429.321"	""	"5.21e+06"	C+	"12.0096116"	"14.89671"	"2s2.2p2.(3P).3p"	"2D*"	"5/2"	"2s2.2p2.(1D).3d"	"2D"	"5/2"	6	6		"T5714"	""	
N	3	""	"431.878"	""	"5.40e+06"	B	"38.39248"	"41.26249"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"	2	4		"T7192LS"	""	
N	2	""	"431.906"	""	"5.59e+03"	B	"19.233263"	"22.103082"	"2s.2p3"	"3S*"	"1"	"2s2.2p.3p"	"1S"	"0"	3	1		"T7333"	""	
N	3	""	"432.122"	""	"1.08e+07"	B	"38.39248"	"41.26086"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"	2	2		"T7192LS"	""	
N	3	""	"432.139"	""	"5.03e+06"	B	"38.39689"	"41.26516"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"	4	6		"T7192LS"	""	
N	3	""	"432.543"	""	"8.60e+06"	B	"38.39689"	"41.26249"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"	4	4		"T7192LS"	""	
