element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
B	4	""	""	"465.92"	"0.03"	""	"4.6313e+04"	AAA	"250.66420"	"253.32451"	"1s.5g"	"3G"	"3"	"1s.6f"	"1F*"	"3"	7	7		"T8636c73"	""	
B	4	""	""	"465.92"	"0.03"	""	"2.7343e+06"	AAA	"250.66420"	"253.32451"	"1s.5g"	"1G"	"4"	"1s.6f"	"1F*"	"3"	9	7		"T8636c73"	""	
B	4	""	""	"465.92"	"0.03"	""	"1.5611e+05"	AAA	"250.66420"	"253.32451"	"1s.5g"	"3G"	"4"	"1s.6f"	"1F*"	"3"	9	7		"T8636c73"	""	
B	4	""	""	"465.927"	"0.024"	""	"7.6557e+04"	AAA	"250.66420"	"253.32448"	"1s.5g"	"3G"	"4"	"1s.6f"	"3F*"	"4"	9	9		"T8636c73"	""	
B	4	""	""	"465.927"	"0.024"	""	"2.2567e+03"	AAA	"250.66420"	"253.32448"	"1s.5g"	"3G"	"3"	"1s.6f"	"3F*"	"4"	7	9		"T8636c73"	""	
B	4	""	""	"465.927"	"0.024"	""	"2.7804e+06"	AAA	"250.66420"	"253.32448"	"1s.5g"	"3G"	"5"	"1s.6f"	"3F*"	"4"	11	9		"T8636c73"	""	
B	4	""	""	"465.927"	"0.024"	""	"6.5625e+04"	AAA	"250.66420"	"253.32448"	"1s.5g"	"1G"	"4"	"1s.6f"	"3F*"	"4"	9	9		"T8636c73"	""	
B	2	""	""	"478.420"	"0.004"	""	"3.5e+06"	D	"18.678180"	"21.268988"	"1s2.2s.3d"	"3D"	"2"	"1s2.2s.4p"	"3P*"	"2"	5	5		"u27,LS"	""	
B	2	""	""	"478.420"	"0.005"	""	"5.8e+06"	D	"18.678180"	"21.268988"	"1s2.2s.3d"	"3D"	"1"	"1s2.2s.4p"	"3P*"	"1"	3	3		"u27,LS"	""	
B	2	"478.4206"	"0.0010"	"478.4203"	"0.0009"	"190*"	"1.73e+07"	C	"18.678180"	"21.268988"	"1s2.2s.3d"	"3D"	"2"	"1s2.2s.4p"	"3P*"	"1"	5	3		"u27,LS"	"L12120"	
B	2	"478.4206"	"0.0010"	"478.4203"	"0.0009"	"190*"	"2.31e+07"	C	"18.678180"	"21.268988"	"1s2.2s.3d"	"3D"	"1"	"1s2.2s.4p"	"3P*"	"0"	3	1		"u27,LS"	"L12120"	
