,Wl/nm,E_Photon,A-Value,Elem. num,Element,ion state,E_lower_lev.,J_lower,E_upper_lev.,J_upper,Ref.,ion state num,g_j
66947,540.3444,2.293925,48020000.0,76.0,Os,I,4.5063059999999995,2.0,6.8002080000000005,1.0,CB',1.0,3.0
67032,541.2144,2.290238,3955000.0,76.0,Os,I,2.607815,1.0,4.89803,0.0,CB',1.0,1.0
67069,541.6349,2.2884599999999997,50380000.0,76.0,Os,I,3.754235,5.0,6.0426720000000005,4.0,CB',1.0,9.0
67077,541.7514,2.2879680000000002,22970000.0,76.0,Os,I,4.052375,4.0,6.340319999999999,3.0,CB',1.0,7.0
67327,544.1823,2.277748,475700.0,76.0,Os,I,2.466426,4.0,4.7441510000000005,3.0,CB',1.0,7.0
67338,544.331,2.277125,460500.0,76.0,Os,I,1.747107,3.0,4.02421,2.0,CB',1.0,5.0
67375,544.6925,2.275614,14040000.0,76.0,Os,I,4.052375,4.0,6.327966,4.0,CB',1.0,9.0
67403,544.9378,2.2745900000000003,104000.0,76.0,Os,I,1.7778080000000003,5.0,4.052375,4.0,KZB,1.0,9.0
67445,545.3397,2.272913,1886000.0,76.0,Os,I,2.973709,3.0,5.2466,3.0,CB',1.0,7.0
67595,547.0008,2.266011,196300.0,76.0,Os,I,1.8409240000000002,4.0,4.106912,3.0,CB',1.0,7.0
67640,547.4588,2.2641150000000003,1524000.0,76.0,Os,I,3.174188,4.0,5.438280000000001,4.0,CB',1.0,9.0
67648,547.5143,2.263886,552100.0,76.0,Os,I,2.619,3.0,4.8828629999999995,3.0,CB',1.0,7.0
67671,547.7267,2.263008,323300.0,76.0,Os,I,2.190471,1.0,4.453457,1.0,CB',1.0,3.0
67739,548.1829,2.261125,356300.0,76.0,Os,I,2.466426,4.0,4.727529,4.0,CB',1.0,9.0
68004,550.9329,2.249839,9278000.0,76.0,Os,I,3.7928559999999996,4.0,6.0426720000000005,4.0,CB',1.0,9.0
68072,551.6032,2.247105,2072000.0,76.0,Os,I,3.4888559999999997,3.0,5.735938,4.0,CB',1.0,9.0
68140,552.3535,2.244052,64280000.0,76.0,Os,I,3.6078669999999997,6.0,5.851897,5.0,CB',1.0,11.0
68370,554.6836,2.234626,30680000.0,76.0,Os,I,4.2310099999999995,3.0,6.465612999999999,2.0,CB',1.0,5.0
68402,554.9804,2.23343,7417000.0,76.0,Os,I,4.106912,3.0,6.340319999999999,3.0,CB',1.0,7.0
68438,555.2887,2.23219,35460.0,76.0,Os,I,1.410692,3.0,3.6428599999999998,3.0,KZB,1.0,7.0
68511,556.0618,2.229087,18390000.0,76.0,Os,I,4.415811,3.0,6.644875999999999,2.0,CB',1.0,5.0
68707,558.0674,2.221076,10150000.0,76.0,Os,I,4.106912,3.0,6.327966,4.0,CB',1.0,9.0
68746,558.4446,2.219576,568600.0,76.0,Os,I,1.887358,2.0,4.106912,3.0,CB',1.0,7.0
69086,562.01,2.205495,80430.0,76.0,Os,I,1.260421,2.0,3.465894,2.0,CB',1.0,5.0
69262,563.741,2.1987229999999998,65560.0,76.0,Os,I,1.908211,3.0,4.106912,3.0,CB',1.0,7.0
69317,564.2565,2.196715,360300.0,76.0,Os,I,2.369198,4.0,4.5658900000000004,4.0,CB',1.0,9.0
69347,564.5257,2.195667,370800.0,76.0,Os,I,2.369198,4.0,4.564843,5.0,CB',1.0,11.0
69382,564.898,2.19422,139600.0,76.0,Os,I,2.369198,4.0,4.563396,3.0,CB',1.0,7.0
