element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Ce	2	"637.111"	"637.1109+"	"35"	"6.6e+06"	C+	"1.5751739"	"3.5206739"	"4f2.(3H).5d"	"4F"	"3/2"	"4f2.(3H<4>).6p<3/2>"	"(4,3/2)*"	"5/2"	4	6		"T8629"	"L3475"	
Ce	1	"643.640"	"643.6399+"	"23"	"3.01e+06"	B	"0.4666775"	"2.3924429"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"5"	"4f.(2F*).5d2.(3F) (4I*).6p"	""	"4"	11	9		"T8748"	"L3475"	
Ce	1	"645.803"	"645.8033+"	"35"	"4.12e+06"	B+	"0.1722067"	"2.0915208"	"4f.5d.6s2"	"3G*"	"3"	"4f2.(3F).5d (4H).6s?"	""	"4"	7	9		"T8748"	"L3475"	
Ce	2	"646.688"	"646.6889+"	"19"	"3.6e+06"	C+	"1.7700354"	"3.6867213"	"4f2.(3F).5d"	"4H"	"11/2"	"4f2.(3H<5>).6p<3/2>"	"(5,3/2)*"	"9/2"	12	10		"T8629"	"L3475"	
Ce	2	"650.716"	"650.7163+"	"11"	"1.39e+06"	C+	"1.7837745"	"3.6885977"	"4f2.(3H).5d"	""	"9/2"	"4f2.(3H<5>).6p<3/2>"	"(5,3/2)*"	"11/2"	10	12		"T8629"	"L3475"	
Ce	1	"655.170"	"655.1702+"	"19"	"2.15e+06"	B+	"0.4929741"	"2.3848482"	"4f.5d.6s2"	"3H*"	"6"	"4f.5d.(3H*).6s.6p.(3P*)"	""	"6"	13	13		"T8748"	"L3475"	
Ce	1	"655.565"	"655.5649+"	"45"	"7.1e+06"	B+	"0.8028646"	"2.6935999"	"4f.(2F*) .5d2.(3F).6s (2F)"	"*"	"4"	"4f.(2F*).5d2.(3F) (4I*).6p"	"5I"	"5"	9	11		"T8748"	"L3475"	
Ce	1	"662.300"	"662.2996+"	"10"	"7.8e+05"	B+	"0.3843697&dagger;"	"2.2558789"	"4f.5d.6s2"	"3F*"	"4"	"4f.5d.(3G*).6s.6p.(3P*)"	""	"5"	9	11		"T8748"	"L3475"	
Ce	1	"666.141"	"666.1410+"	"10"	"3.29e+06"	B	"0.9110730"	"2.7717896"	"4f.(2F*) .5d2.(3F).6s (2F)"	"*"	"4"	""	""	"5"	9	11		"T8748"	"L3475"	
Ce	1	"666.559"	"666.5589+"	"13"	"1.09e+06"	B+	"0.3963288"	"2.2558789"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5I*"	"4"	"4f.5d.(3G*).6s.6p.(3P*)"	""	"5"	9	11		"T8748"	"L3475"	
Ce	1	"670.427"	"670.4272+"	"35"	"3.04e+06"	B+	"0.2738386"	"2.1226593"	"4f.5d.6s2"	"3H*"	"5"	"4f2.(3F).5d (4H).6s?"	""	"5"	11	11		"T8748"	"L3475"	
Ce	2	"670.604"	"670.6051+"	"10"	"1.92e+06"	C+	"1.8383910"	"3.6867213"	"4f2.(1G).5d"	""	"7/2"	"4f2.(3H<5>).6p<3/2>"	"(5,3/2)*"	"9/2"	8	10		"T8629"	"L3475"	
Ce	1	"680.882"	"680.8824+"	"10"	"5.5e+05"	B	"0.3022275"	"2.1226593"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"4"	"4f2.(3F).5d (4H).6s?"	""	"5"	9	11		"T8748"	"L3475"	
Ce	2	"682.973"	"682.9727+"	"10"	"1.68e+06"	B	"1.8133313"	"3.6281915"	"4f2.(1G).5d"	""	"11/2"	"4f2.(3H<6>).6p<1/2>"	"(6,1/2)*"	"11/2"	12	12		"T8629"	"L3475"	
Ce	1	"692.481"	"692.4814+"	"30"	"6.4e+06"	B+	"0.8261347"	"2.6160746"	"4f.(2F*) .5d2.(3F).6s (4F)"	"*"	"5"	"4f.(2F*).5d2.(3F) (4H*).6p"	""	"6"	11	13		"T8748"	"L3475"	
Ce	2	"698.382"	"698.3822+"	"10"	"8.8e+05"	C+	"1.6264150"	"3.4012315"	"4f2.(3F).5d"	"4H"	"9/2"	"4f2.(3H<4>).6p<3/2>"	"(4,3/2)*"	"9/2"	10	10		"T8629"	"L3475"	
Ce	2	"706.175"	"706.1753+"	"35"	"8.1e+06"	C+	"1.9333674"	"3.6885977"	"4f2.(3H).5d"	"2K"	"13/2"	"4f2.(3H<5>).6p<3/2>"	"(5,3/2)*"	"11/2"	14	12		"T8629"	"L3475"	
Ce	1	"706.449"	"706.4500+"	"11"	"2.07e+06"	B	"1.0647729"	"2.8193207"	"4f.(2F*) .5d2.(3F).6s (4F)"	"3I*"	"7"	"4f.(2F*).5d2.(3F) (4I*).6p"	""	"7"	15	15		"T8748"	"L3475"	
Ce	2	"708.635"	"708.6353+"	"35"	"1.26e+07"	C+	"2.1365765"	"3.8857135"	"4f2.(3H).5d"	"2K"	"15/2"	"4f2.(3H<6>).6p<3/2>"	"(6,3/2)*"	"13/2"	16	14		"T8629"	"L3475"	
Ce	2	"723.836"	"723.8371+"	"22"	"1.96e+06"	C+	"1.5444397"	"3.2568421"	"4f2.(3F).5d"	"4H"	"7/2"	"4f2.(3H<4>).6p<1/2>"	"(4,1/2)*"	"7/2"	8	8		"T8629"	"L3475"	
Ce	1	"724.173"	"724.1730+"	"12"	"1.64e+05"	B	"0.9565674"	"2.6681755"	"4f.(2F*) .5d2.(3F).6s (4F)?"	"*"	"5"	""	""	"4"	11	9		"T8748"	"L3475"	
Ce	1	"753.373"	"753.3723+"	"10"	"9.2e+05"	B	"0.7193697"	"2.3646394"	"4f.(2F*) .5d2.(3F).6s (4F)"	"5H*"	"7"	"4f2.(3H).5d (4H).6s"	""	"6"	15	13		"T8748"	"L3475"	
Ce	2	"785.118"	"785.1195+"	"16"	"1.99e+06"	C+	"1.9333674"	"3.5121092"	"4f2.(3H).5d"	"2K"	"13/2"	"4f2.(3H<4>).6p<3/2>"	"(4,3/2)*"	"11/2"	14	12		"T8629"	"L3475"	
Ce	1	"791.352"	"791.3520+"	"11"	"1.78e+06"	C+	"0.8261347"	"2.3924429"	"4f.(2F*) .5d2.(3F).6s (4F)"	"*"	"5"	"4f.(2F*).5d2.(3F) (4I*).6p"	""	"4"	11	9		"T8748"	"L3475"	
