element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Co	3	"203.30710"	"0.00020"	"203.30693"	"0.00005"	"270"	"4.2e+06"	D+	"7.0416752"	"13.1380897"	"3d6.(5D).4s"	"a 4D"	"3/2"	"3d6.(5D).4p"	"z 6P*"	"5/2"	4	6		"u37"	"L19543c139"	
Co	3	"203.3248"	"0.0005"	"203.32536"	"0.00012"	"41"	"7.e+05"	D	"9.5944297"	"15.6902918"	"3d6.(3G).4s"	"a 4G"	"7/2"	"3d6.(3P2).4p"	"y 4D*"	"7/2"	8	8		"u37"	"L19543c140"	
Co	3	"203.36034"	"0.00013"	"203.36016"	"0.00006"	"250"	"1.8e+07"	D+	"9.7859350"	"15.8807541"	"3d6.(3F2).4s"	"b 2F"	"7/2"	"3d6.(3P2).4p"	"y 4D*"	"5/2"	8	6		"u37"	"L19543c139"	
Co	3	"203.42736"	"0.00012"	"203.4269"	"0.0004"	"510"	"2.0e+08"	C	"13.2116300"	"19.304449"	"3d6.(3F1).4s"	"c 4F"	"5/2"	"3d6.(3P1).4p"	"v 4D*"	"3/2"	6	4		"u37"	"L19543c139,c153"	
Co	3	"203.5029"	"0.0005"	"203.50337"	"0.00006"	"16"	"1.4e+06"	D	"9.5210695"	"15.6116000"	"3d6.(3P2).4s"	"b 2P"	"3/2"	"3d6.(3P2).4p"	"y 4P*"	"1/2"	4	2		"u37"	"L19543c140"	
Co	3	"203.6005"	"0.0005"	"203.60081"	"0.00006"	"67"	"5.3e+06"	D+	"9.8476387"	"15.9352548"	"3d6.(3F2).4s"	"b 2F"	"5/2"	"3d6.(3F2).4p"	"x 4D*"	"5/2"	6	6		"u37"	"L19543c140"	
Co	3	"203.6410"	"0.0010"	"203.64007"	"0.00006"	"330*"	"2.8e+06"	D+	"9.7859350"	"15.8723777"	"3d6.(3F2).4s"	"b 2F"	"7/2"	"3d6.(3F2).4p"	"x 4D*"	"7/2"	8	8		"u37"	"L6156c164,c153"	
Co	3	"203.6410"	"0.0010"	"203.64341"	"0.00003"	"330*"	"2.1e+06"	D+	"9.5979831"	"15.6843259"	"3d6.(3H).4s"	"b 2H"	"11/2"	"3d6.(3H).4p"	"z 4H*"	"11/2"	12	12		"u37"	"L6156c164,c153"	
Co	2	"203.65851"	"0.00002"	"203.658520"	"0.000013"	"3900"	"9.0e+06"	C	"0.11782516"	"6.20371650"	"3d8"	"a 3F"	"3"	"3d7.(4F).4p"	"z 3G*"	"3"	7	7		"T6135"	"L9429c118"	
Co	3	"203.6947"	"0.0005"	"203.69511"	"0.00009"	"70*"	"3.0e+06"	D+	"10.7033547"	"16.7881529"	"3d6.(1G2).4s"	"c 2G"	"7/2"	"3d6.(3G).4p"	"z 2H*"	"9/2"	8	10		"u37"	"L19543c140,c153"	
Co	3	"203.6947"	"0.0005"	"203.69513"	"0.00012"	"70*"	"1.1e+06"	D	"9.6054941"	"15.6902918"	"3d6.(3G).4s"	"a 4G"	"5/2"	"3d6.(3P2).4p"	"y 4D*"	"7/2"	6	8		"u37"	"L19543c140,c153"	
