element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
F	5	""	""	"200.777"	""	"2.20e+08"	B	"97.29893"	"103.47214"	"2p2.(3P).3s"	"4P"	"5/2"	"2p2.(3P).3p"	"4S*"	"3/2"	6	4		"T7192c91,LS"	""	
F	5	""	""	"202.78"	""	"1.04e+07"	B	"92.2455"	"98.3577"	"2s2.4d"	"2D"	"3/2"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	4	4		"T7192c91,LS"	""	
F	5	""	""	"202.78"	""	"1.04e+08"	B	"92.2455"	"98.3577"	"2s2.4d"	"2D"	"3/2"	"2s.2p.(1P*).3d"	"2P*"	"1/2"	4	2		"T7192c91,LS"	""	
F	5	""	""	"202.89"	""	"9.4e+07"	B	"92.2487"	"98.3577"	"2s2.4d"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	6	4		"T7192c91,LS"	""	
F	5	""	""	"204.22"	""	"1.22e+08"	B	"79.2080"	"85.2771"	"2s.2p.(3P*).3s"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2S"	"1/2"	2	2		"T7192c91,LS"	""	
F	5	""	""	"206.37"	""	"2.36e+08"	B	"79.2712"	"85.2771"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2S"	"1/2"	4	2		"T7192c91,LS"	""	
F	6	""	""	"206.71"	""	"4.9e+08"	B	"109.8857"	"115.882"	"1s2.2p.3s"	"1P*"	"1"	"1s2.2p.3p"	"1S"	"0"	3	1		"T5633c91"	""	
F	5	""	""	"210.07"	""	"5.1e+07"	B	"88.3704"	"94.2704"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2S"	"1/2"	2	2		"T7192c91,LS"	""	
F	5	""	""	"210.07"	""	"1.01e+08"	B	"88.3704"	"94.2704"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2S"	"1/2"	4	2		"T7192c91,LS"	""	
F	8	""	""	"213.61"	""	"2.91e+07"	AA	"731.8911"	"737.6936"	"1s.2s"	"1S"	"0"	"1s.2p"	"1P*"	"1"	1	3		"T5997"	""	
F	7	""	""	"220.41"	""	"5.50e+07"	A	"171.1943"	"176.818"	"1s2.7s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"1/2"	2	2		"T7495"	""	
F	7	""	""	"220.41"	""	"5.46e+07"	A	"171.1943"	"176.818"	"1s2.7s"	"2S"	"1/2"	"1s2.9p"	"2P*"	"3/2"	2	4		"T7495"	""	
F	5	""	""	"220.803"	""	"1.41e+07"	B	"81.54996"	"87.16337"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	2	2		"T7192c91,LS"	""	
F	5	""	""	"221.513"	""	"1.40e+07"	B	"81.56796"	"87.16337"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	4	2		"T7192c91,LS"	""	
F	5	""	""	"221.556"	""	"1.40e+06"	B	"81.54996"	"87.14428"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	2	4		"T7192c91,LS"	""	
F	5	""	""	"221.652"	""	"4.1e+07"	B	"76.98111"	"82.57301"	"2s.2p.(3P*).3s"	"4P*"	"1/2"	"2s.2p.(3P*).3p"	"4S"	"3/2"	2	4		"T7192c91,LS"	""	
F	5	""	""	"222.272"	""	"8.9e+06"	B	"81.56796"	"87.14428"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	4	4		"T7192c91,LS"	""	
F	5	""	""	"222.920"	""	"8.1e+07"	B	"77.01291"	"82.57301"	"2s.2p.(3P*).3s"	"4P*"	"3/2"	"2s.2p.(3P*).3p"	"4S"	"3/2"	4	4		"T7192c91,LS"	""	
F	5	""	""	"223.275"	""	"5.5e+05"	B	"81.56796"	"87.11923"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	4	6		"T7192c91,LS"	""	
F	5	""	""	"223.543"	""	"1.72e+07"	B	"81.59967"	"87.14428"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"3/2"	6	4		"T7192c91,LS"	""	
F	5	""	""	"224.45"	""	"8.2e+07"	B	"98.8227"	"104.3449"	"2p2.(3P).3s"	"2P"	"1/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"	2	4		"T7192c91,LS"	""	
F	5	""	""	"224.557"	""	"4.8e+06"	B	"81.59967"	"87.11923"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	6	6		"T7192c91,LS"	""	
F	5	""	""	"225.271"	""	"1.17e+08"	B	"77.07093"	"82.57301"	"2s.2p.(3P*).3s"	"4P*"	"5/2"	"2s.2p.(3P*).3p"	"4S"	"3/2"	6	4		"T7192c91,LS"	""	
F	7	""	""	"225.35"	""	"1.26e+08"	A	"171.4525"	"176.953"	"1s2.7p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"5/2"	4	6		"T7495"	""	
F	7	""	""	"225.35"	""	"1.04e+08"	A	"171.4525"	"176.953"	"1s2.7p"	"2P*"	"1/2"	"1s2.9d"	"2D"	"3/2"	2	4		"T7495"	""	
F	7	""	""	"225.35"	""	"2.10e+07"	A	"171.4525"	"176.953"	"1s2.7p"	"2P*"	"3/2"	"1s2.9d"	"2D"	"3/2"	4	4		"T7495"	""	
F	6	""	""	"225.55"	""	"5.9e+07"	B	"108.0444"	"113.540"	"1s2.2p.3s"	"3P*"	"1"	"1s2.2p.3p"	"3P"	"2"	3	5		"T5633c91,LS"	""	
F	6	""	""	"225.85"	""	"7.9e+07"	B	"108.008"	"113.4955"	"1s2.2p.3s"	"3P*"	"0"	"1s2.2p.3p"	"3P"	"1"	1	3		"T5633c91,LS"	""	
F	5	""	""	"226.30"	""	"9.6e+07"	B	"98.8798"	"104.3569"	"2p2.(3P).3s"	"2P"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"5/2"	4	6		"T7192c91,LS"	""	
F	5	""	""	"226.600"	""	"2.09e+07"	B	"81.64942"	"87.11923"	"2s.2p.(3P*).3p"	"4D"	"7/2"	"2s.2p.(3P*).3d"	"4P*"	"5/2"	8	6		"T7192c91,LS"	""	
F	5	""	""	"226.80"	""	"1.59e+07"	B	"98.8798"	"104.3449"	"2p2.(3P).3s"	"2P"	"3/2"	"2s.2p.(3P*).4d"	"2D*"	"3/2"	4	4		"T7192c91,LS"	""	
F	6	""	""	"227.38"	""	"5.8e+07"	B	"108.0444"	"113.4955"	"1s2.2p.3s"	"3P*"	"1"	"1s2.2p.3p"	"3P"	"1"	3	3		"T5633c91,LS"	""	
F	5	""	""	"227.74"	""	"2.05e+07"	B	"100.5605"	"106.0029"	"2p2.(1D).3s"	"2D"	"5/2"	"2p2.(1D).3p"	"2D*"	"3/2"	6	4		"T7192c91,LS"	""	
F	5	""	""	"227.74"	""	"1.37e+07"	B	"100.5605"	"106.0029"	"2p2.(1D).3s"	"2D"	"3/2"	"2p2.(1D).3p"	"2D*"	"5/2"	4	6		"T7192c91,LS"	""	
F	5	""	""	"227.74"	""	"1.91e+08"	B	"100.5605"	"106.0029"	"2p2.(1D).3s"	"2D"	"5/2"	"2p2.(1D).3p"	"2D*"	"5/2"	6	6		"T7192c91,LS"	""	
F	5	""	""	"227.74"	""	"1.85e+08"	B	"100.5605"	"106.0029"	"2p2.(1D).3s"	"2D"	"3/2"	"2p2.(1D).3p"	"2D*"	"3/2"	4	4		"T7192c91,LS"	""	
F	6	""	""	"228.53"	""	"2.28e+08"	B	"108.0444"	"113.4680"	"1s2.2p.3s"	"3P*"	"1"	"1s2.2p.3p"	"3P"	"0"	3	1		"T5633c91,LS"	""	
F	6	""	""	"228.89"	""	"1.71e+08"	B	"108.1246"	"113.540"	"1s2.2p.3s"	"3P*"	"2"	"1s2.2p.3p"	"3P"	"2"	5	5		"T5633c91,LS"	""	
F	7	""	""	"229.45"	""	"1.58e+08"	B	"166.0507"	"171.4525"	"1s2.6s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"3/2"	2	4		"T7495"	""	
F	7	""	""	"229.45"	""	"1.59e+08"	B	"166.0507"	"171.4525"	"1s2.6s"	"2S"	"1/2"	"1s2.7p"	"2P*"	"1/2"	2	2		"T7495"	""	
F	7	""	""	"230.67"	""	"2.15e+07"	A	"171.5794"	"176.953"	"1s2.7f"	"2F*"	"7/2"	"1s2.9d"	"2D"	"5/2"	8	6		"T7495"	""	
F	7	""	""	"230.67"	""	"2.26e+07"	A	"171.5794"	"176.953"	"1s2.7f"	"2F*"	"5/2"	"1s2.9d"	"2D"	"3/2"	6	4		"T7495"	""	
F	7	""	""	"230.67"	""	"1.07e+06"	A	"171.5794"	"176.953"	"1s2.7f"	"2F*"	"5/2"	"1s2.9d"	"2D"	"5/2"	6	6		"T7495"	""	
F	6	""	""	"230.77"	""	"9.2e+07"	B	"108.1246"	"113.4955"	"1s2.2p.3s"	"3P*"	"2"	"1s2.2p.3p"	"3P"	"1"	5	3		"T5633c91,LS"	""	
F	6	""	""	"231.54"	""	"1.75e+08"	A	"92.6514"	"98.005"	"1s2.2s.3s"	"3S"	"1"	"1s2.2s.3p"	"3P*"	"2"	3	5		"u32"	""	
F	5	""	""	"232.03"	""	"1.36e+08"	B	"81.3594"	"86.7013"	"2s.2p.(3P*).3p"	"2P"	"1/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	2	4		"T7192c91,LS"	""	
F	6	""	""	"232.34"	""	"1.72e+08"	A	"92.6514"	"97.9862"	"1s2.2s.3s"	"3S"	"1"	"1s2.2s.3p"	"3P*"	"1"	3	3		"u32"	""	
F	6	""	""	"232.72"	""	"1.72e+08"	A	"92.6514"	"97.977"	"1s2.2s.3s"	"3S"	"1"	"1s2.2s.3p"	"3P*"	"0"	3	1		"u32"	""	
F	5	""	""	"232.74"	""	"1.62e+08"	B	"81.3877"	"86.7132"	"2s.2p.(3P*).3p"	"2P"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"5/2"	4	6		"T7192c91,LS"	""	
F	5	""	""	"233.26"	""	"2.7e+07"	B	"81.3877"	"86.7013"	"2s.2p.(3P*).3p"	"2P"	"3/2"	"2s.2p.(3P*).3d"	"2D*"	"3/2"	4	4		"T7192c91,LS"	""	
F	7	""	""	"236.33"	""	"4.47e+07"	A	"171.5729"	"176.818"	"1s2.7d"	"2D"	"5/2"	"1s2.9p"	"2P*"	"3/2"	6	4		"T7495"	""	
F	7	""	""	"236.33"	""	"4.99e+07"	A	"171.5729"	"176.818"	"1s2.7d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"1/2"	4	2		"T7495"	""	
F	7	""	""	"236.33"	""	"4.96e+06"	A	"171.5729"	"176.818"	"1s2.7d"	"2D"	"3/2"	"1s2.9p"	"2P*"	"3/2"	4	4		"T7495"	""	
F	7	""	""	"244.29"	""	"6.3e+07"	B	"166.4991"	"171.5729"	"1s2.6p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"3/2"	4	4		"T7495"	""	
F	7	""	""	"244.29"	""	"3.8e+08"	B	"166.4991"	"171.5729"	"1s2.6p"	"2P*"	"3/2"	"1s2.7d"	"2D"	"5/2"	4	6		"T7495"	""	
F	7	""	""	"244.29"	""	"3.1e+08"	B	"166.4991"	"171.5729"	"1s2.6p"	"2P*"	"1/2"	"1s2.7d"	"2D"	"3/2"	2	4		"T7495"	""	
F	5	""	""	"244.42"	""	"1.16e+08"	B	"88.3704"	"93.4414"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"	4	4		"T7192c91,LS"	""	
F	5	""	""	"244.42"	""	"2.33e+07"	B	"88.3704"	"93.4414"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"3/2"	2	4		"T7192c91,LS"	""	
F	5	"245.063"	"0.010"	"245.07"	"20"	"1.72e+08"	A	"65.0608"	"70.1185"	"2s2.3s"	"2S"	"1/2"	"2s2.3p"	"2P*"	"3/2"	2	4		"T7194c75"	"L3494"	
F	5	""	""	"245.18"	""	"4.6e+07"	B	"88.3704"	"93.4257"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"	4	2		"T7192c91,LS"	""	
F	5	""	""	"245.18"	""	"9.2e+07"	B	"88.3704"	"93.4257"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2P"	"1/2"	2	2		"T7192c91,LS"	""	
F	5	"246.133"	"0.010"	"246.13"	"10"	"1.70e+08"	A	"65.0608"	"70.0966"	"2s2.3s"	"2S"	"1/2"	"2s2.3p"	"2P*"	"1/2"	2	2		"T7194c75"	"L3494"	
F	6	""	""	"246.47"	""	"3.58e+05"	A	"92.6514"	"97.6802"	"1s2.2s.3s"	"3S"	"1"	"1s2.2s.3p"	"1P*"	"1"	3	3		"u32"	""	
F	5	""	""	"250.989"	""	"9.8e+06"	B	"81.54996"	"86.48830"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"	2	4		"T7192c91,LS"	""	
F	5	""	""	"251.00"	""	"1.95e+07"	B	"81.54996"	"86.4880"	"2s.2p.(3P*).3p"	"4D"	"1/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"	2	2		"T7192c91,LS"	""	
F	5	""	""	"251.275"	""	"9.1e+06"	B	"81.56796"	"86.50068"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"	4	6		"T7192c91,LS"	""	
F	5	""	""	"251.31"	""	"2.8e+07"	B	"93.4257"	"98.3577"	"2s.2p.(1P*).3p"	"2P"	"1/2"	"2s.2p.(1P*).3d"	"2P*"	"1/2"	2	2		"T7192c91,LS"	""	
F	5	""	""	"251.31"	""	"7.0e+06"	B	"93.4257"	"98.3577"	"2s.2p.(1P*).3p"	"2P"	"1/2"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	2	4		"T7192c91,LS"	""	
F	7	""	""	"251.67"	""	"5.8e+08"	B	"166.6545"	"171.5794"	"1s2.6d"	"2D"	"3/2"	"1s2.7f"	"2F*"	"5/2"	4	6		"T7495"	""	
F	7	""	""	"251.74"	""	"4.1e+07"	B	"166.656"	"171.5794"	"1s2.6d"	"2D"	"5/2"	"1s2.7f"	"2F*"	"5/2"	6	6		"T7495"	""	
F	7	""	""	"251.74"	""	"6.2e+08"	B	"166.656"	"171.5794"	"1s2.6d"	"2D"	"5/2"	"1s2.7f"	"2F*"	"7/2"	6	8		"T7495"	""	
F	5	""	""	"251.907"	""	"1.55e+07"	B	"81.56796"	"86.48830"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"	4	4		"T7192c91,LS"	""	
F	5	""	""	"251.92"	""	"1.93e+07"	B	"81.56796"	"86.4880"	"2s.2p.(3P*).3p"	"4D"	"3/2"	"2s.2p.(3P*).3d"	"4D*"	"1/2"	4	2		"T7192c91,LS"	""	
F	5	""	""	"252.034"	""	"5.5e+06"	B	"81.59967"	"86.51754"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"7/2"	6	8		"T7192c91,LS"	""	
F	5	""	""	"252.12"	""	"3.5e+07"	B	"93.4414"	"98.3577"	"2s.2p.(1P*).3p"	"2P"	"3/2"	"2s.2p.(1P*).3d"	"2P*"	"3/2"	4	4		"T7192c91,LS"	""	
F	5	""	""	"252.12"	""	"1.39e+07"	B	"93.4414"	"98.3577"	"2s.2p.(1P*).3p"	"2P"	"3/2"	"2s.2p.(1P*).3d"	"2P*"	"1/2"	4	2		"T7192c91,LS"	""	
F	5	""	""	"252.19"	""	"1.44e+08"	B	"92.2455"	"97.1602"	"2s2.4d"	"2D"	"3/2"	"2s.2p.(1P*).3d"	"2F*"	"5/2"	4	6		"T7192c91,LS"	""	
F	7	""	""	"252.31"	""	"2.60e+07"	A	"166.6669"	"171.5794"	"1s2.6g"	"2G"	"9/2"	"1s2.7f"	"2F*"	"7/2"	10	8		"T7495"	""	
F	7	""	""	"252.31"	""	"2.67e+07"	A	"166.6669"	"171.5794"	"1s2.6g"	"2G"	"7/2"	"1s2.7f"	"2F*"	"5/2"	8	6		"T7495"	""	
F	7	""	""	"252.31"	""	"7.41e+05"	A	"166.6669"	"171.5794"	"1s2.6g"	"2G"	"7/2"	"1s2.7f"	"2F*"	"7/2"	8	8		"T7495"	""	
F	5	""	""	"252.36"	""	"1.54e+08"	B	"92.2487"	"97.1602"	"2s2.4d"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2F*"	"7/2"	6	8		"T7192c91,LS"	""	
F	5	""	""	"252.36"	""	"1.03e+07"	B	"92.2487"	"97.1602"	"2s2.4d"	"2D"	"5/2"	"2s.2p.(1P*).3d"	"2F*"	"5/2"	6	6		"T7192c91,LS"	""	
F	7	""	""	"252.56"	""	"5.87e+07"	A	"166.6654"	"171.5729"	"1s2.6f"	"2F*"	"7/2"	"1s2.7d"	"2D"	"5/2"	8	6		"T7495"	""	
F	7	""	""	"252.56"	""	"6.17e+07"	A	"166.6654"	"171.5729"	"1s2.6f"	"2F*"	"5/2"	"1s2.7d"	"2D"	"3/2"	6	4		"T7495"	""	
F	7	""	""	"252.56"	""	"2.93e+06"	A	"166.6654"	"171.5729"	"1s2.6f"	"2F*"	"5/2"	"1s2.7d"	"2D"	"5/2"	6	6		"T7495"	""	
F	5	""	""	"252.901"	""	"2.19e+07"	B	"81.59967"	"86.50068"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"	6	6		"T7192c91,LS"	""	
F	5	""	""	"253.541"	""	"1.33e+07"	B	"81.59967"	"86.48830"	"2s.2p.(3P*).3p"	"4D"	"5/2"	"2s.2p.(3P*).3d"	"4D*"	"3/2"	6	4		"T7192c91,LS"	""	
F	5	""	""	"254.610"	""	"3.2e+07"	B	"81.64942"	"86.51754"	"2s.2p.(3P*).3p"	"4D"	"7/2"	"2s.2p.(3P*).3d"	"4D*"	"7/2"	8	8		"T7192c91,LS"	""	
F	5	""	""	"255.495"	""	"7.0e+06"	B	"81.64942"	"86.50068"	"2s.2p.(3P*).3p"	"4D"	"7/2"	"2s.2p.(3P*).3d"	"4D*"	"5/2"	8	6		"T7192c91,LS"	""	
F	6	""	""	"255.67"	""	"1.78e+08"	B	"109.8857"	"114.7336"	"1s2.2p.3s"	"1P*"	"1"	"1s2.2p.3p"	"1D"	"2"	3	5		"T5633c91"	""	
F	5	""	""	"256.12"	""	"6.4e+07"	B	"97.2159"	"102.0552"	"2p2.(3P).3s"	"4P"	"1/2"	"2p2.(3P).3p"	"4P*"	"3/2"	2	4		"T7192c91,LS"	""	
F	5	""	""	"256.21"	""	"4.6e+07"	B	"97.24859"	"102.0862"	"2p2.(3P).3s"	"4P"	"3/2"	"2p2.(3P).3p"	"4P*"	"5/2"	4	6		"T7192c91,LS"	""	
F	6	""	""	"256.34"	""	"1.14e+08"	A	"97.6802"	"102.5155"	"1s2.2s.3p"	"1P*"	"1"	"1s2.2s.3d"	"1D"	"2"	3	5		"u32"	""	
F	5	""	""	"256.38"	""	"2.5e+07"	B	"97.2159"	"102.0504"	"2p2.(3P).3s"	"4P"	"1/2"	"2p2.(3P).3p"	"4P*"	"1/2"	2	2		"T7192c91,LS"	""	
F	5	""	""	"257.87"	""	"2.00e+07"	B	"97.24859"	"102.0552"	"2p2.(3P).3s"	"4P"	"3/2"	"2p2.(3P).3p"	"4P*"	"3/2"	4	4		"T7192c91,LS"	""	
F	5	""	""	"258.13"	""	"1.25e+08"	B	"97.24859"	"102.0504"	"2p2.(3P).3s"	"4P"	"3/2"	"2p2.(3P).3p"	"4P*"	"1/2"	4	2		"T7192c91,LS"	""	
F	5	""	""	"258.23"	""	"3.1e+07"	B	"104.3449"	"109.1448"	"2s.2p.(3P*).4d"	"2D*"	"3/2"	"2p2.(1D).3d"	"2F"	"5/2"	4	6		"T7192c91,LS"	""	
F	7	""	""	"258.33"	""	"1.49e+08"	B	"166.6545"	"171.4525"	"1s2.6d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"1/2"	4	2		"T7495"	""	
F	7	""	""	"258.33"	""	"1.48e+07"	B	"166.6545"	"171.4525"	"1s2.6d"	"2D"	"3/2"	"1s2.7p"	"2P*"	"3/2"	4	4		"T7495"	""	
F	5	""	""	"258.34"	""	"9.5e+07"	B	"88.3704"	"93.1682"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"5/2"	4	6		"T7192c91,LS"	""	
F	7	""	""	"258.40"	""	"1.34e+08"	B	"166.656"	"171.4525"	"1s2.6d"	"2D"	"5/2"	"1s2.7p"	"2P*"	"3/2"	6	4		"T7495"	""	
F	5	""	""	"258.65"	""	"1.57e+07"	B	"88.3704"	"93.1625"	"2s.2p.(1P*).3s"	"2P*"	"3/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"	4	4		"T7192c91,LS"	""	
F	5	""	""	"258.65"	""	"7.9e+07"	B	"88.3704"	"93.1625"	"2s.2p.(1P*).3s"	"2P*"	"1/2"	"2s.2p.(1P*).3p"	"2D"	"3/2"	2	4		"T7192c91,LS"	""	
F	7	""	""	"258.84"	""	"8.06e+08"	A	"166.6654"	"171.454"	"1s2.6f"	"2F*"	"5/2"	"1s2.7g"	"2G"	"7/2"	6	8		"T7495"	""	
F	7	""	""	"258.84"	""	"2.99e+07"	A	"166.6654"	"171.454"	"1s2.6f"	"2F*"	"7/2"	"1s2.7g"	"2G"	"7/2"	8	8		"T7495"	""	
F	7	""	""	"258.84"	""	"8.4e+08"	A	"166.6654"	"171.454"	"1s2.6f"	"2F*"	"7/2"	"1s2.7g"	"2G"	"9/2"	8	10		"T7495"	""	
F	5	""	""	"258.88"	""	"3.3e+07"	B	"104.3569"	"109.1448"	"2s.2p.(3P*).4d"	"2D*"	"5/2"	"2p2.(1D).3d"	"2F"	"7/2"	6	8		"T7192c91,LS"	""	
F	5	""	""	"258.88"	""	"2.23e+06"	B	"104.3569"	"109.1448"	"2s.2p.(3P*).4d"	"2D*"	"5/2"	"2p2.(1D).3d"	"2F"	"5/2"	6	6		"T7192c91,LS"	""	
F	5	""	""	"258.91"	""	"1.04e+08"	B	"97.29893"	"102.0862"	"2p2.(3P).3s"	"4P"	"5/2"	"2p2.(3P).3p"	"4P*"	"5/2"	6	6		"T7192c91,LS"	""	
F	6	""	""	"259.64"	""	"2.24e+07"	B	"111.6398"	"116.4136"	"1s2.2p.3p"	"3D"	"1"	"1s2.2p.3d"	"3P*"	"0"	3	1		"T5633c91,LS"	""	
F	6	""	""	"260.60"	""	"5.5e+06"	B	"111.6398"	"116.3961"	"1s2.2p.3p"	"3D"	"1"	"1s2.2p.3d"	"3P*"	"1"	3	3		"T5633c91,LS"	""	
F	5	""	""	"260.60"	""	"6.5e+07"	B	"97.29893"	"102.0552"	"2p2.(3P).3s"	"4P"	"5/2"	"2p2.(3P).3p"	"4P*"	"3/2"	6	4		"T7192c91,LS"	""	
F	6	""	""	"261.94"	""	"1.45e+07"	B	"108.008"	"112.7396"	"1s2.2p.3s"	"3P*"	"0"	"1s2.2p.3p"	"3S"	"1"	1	3		"T5633c91,LS"	""	
F	6	""	""	"262.43"	""	"2.2e+05"	C	"111.6398"	"116.363"	"1s2.2p.3p"	"3D"	"1"	"1s2.2p.3d"	"3P*"	"2"	3	5		"T5633c91,LS"	""	
F	6	""	""	"263.03"	""	"1.62e+07"	B	"111.6839"	"116.3961"	"1s2.2p.3p"	"3D"	"2"	"1s2.2p.3d"	"3P*"	"1"	5	3		"T5633c91,LS"	""	
F	7	""	""	"263.99"	""	"3.3e+08"	B	"166.4991"	"171.1943"	"1s2.6p"	"2P*"	"3/2"	"1s2.7s"	"2S"	"1/2"	4	2		"T7495"	""	
F	6	""	""	"263.99"	""	"4.2e+07"	B	"108.0444"	"112.7396"	"1s2.2p.3s"	"3P*"	"1"	"1s2.2p.3p"	"3S"	"1"	3	3		"T5633c91,LS"	""	
F	7	""	""	"263.99"	""	"1.64e+08"	B	"166.4991"	"171.1943"	"1s2.6p"	"2P*"	"1/2"	"1s2.7s"	"2S"	"1/2"	2	2		"T7495"	""	
F	6	""	""	"264.90"	""	"3.2e+06"	B	"111.6839"	"116.363"	"1s2.2p.3p"	"3D"	"2"	"1s2.2p.3d"	"3P*"	"2"	5	5		"T5633c91,LS"	""	
F	5	""	""	"267.40"	""	"1.61e+07"	B	"102.0504"	"106.68565"	"2p2.(3P).3p"	"4P*"	"1/2"	"2p2.(3P).3d"	"4P"	"1/2"	2	2		"T7192c91,LS"	""	
F	5	""	""	"267.68"	""	"8.0e+07"	B	"102.0552"	"106.68565"	"2p2.(3P).3p"	"4P*"	"3/2"	"2p2.(3P).3d"	"4P"	"1/2"	4	2		"T7192c91,LS"	""	
F	5	""	""	"268.06"	""	"4.0e+07"	B	"102.0504"	"106.67424"	"2p2.(3P).3p"	"4P*"	"1/2"	"2p2.(3P).3d"	"4P"	"3/2"	2	4		"T7192c91,LS"	""	
F	5	""	""	"268.34"	""	"1.27e+07"	B	"102.0552"	"106.67424"	"2p2.(3P).3p"	"4P*"	"3/2"	"2p2.(3P).3d"	"4P"	"3/2"	4	4		"T7192c91,LS"	""	
F	6	""	""	"268.58"	""	"6.7e+07"	B	"108.1246"	"112.7396"	"1s2.2p.3s"	"3P*"	"2"	"1s2.2p.3p"	"3S"	"1"	5	3		"T5633c91,LS"	""	
F	6	""	""	"269.21"	""	"1.69e+07"	B	"111.7587"	"116.363"	"1s2.2p.3p"	"3D"	"3"	"1s2.2p.3d"	"3P*"	"2"	7	5		"T5633c91,LS"	""	
F	5	""	""	"269.40"	""	"1.09e+08"	A	"70.0966"	"74.6975"	"2s2.3p"	"2P*"	"1/2"	"2s2.3d"	"2D"	"3/2"	2	4		"T7194c75"	""	
F	5	""	""	"269.64"	""	"1.14e+08"	B	"79.2080"	"83.8049"	"2s.2p.(3P*).3s"	"2P*"	"1/2"	"2s.2p.(3P*).3p"	"2D"	"3/2"	2	4		"T7192c91,LS"	""	
F	5	""	""	"269.77"	""	"1.37e+08"	B	"79.2712"	"83.8656"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2D"	"5/2"	4	6		"T7192c91,LS"	""	
F	5	""	""	"269.85"	""	"2.8e+07"	B	"102.0552"	"106.64846"	"2p2.(3P).3p"	"4P*"	"3/2"	"2p2.(3P).3d"	"4P"	"5/2"	4	6		"T7192c91,LS"	""	
F	5	""	""	"270.016"	""	"9.5e+07"	B	"82.57301"	"87.16337"	"2s.2p.(3P*).3p"	"4S"	"3/2"	"2s.2p.(3P*).3d"	"4P*"	"1/2"	4	2		"T7192c91,LS"	""	
F	5	""	""	"270.16"	""	"4.2e+07"	B	"102.0862"	"106.67424"	"2p2.(3P).3p"	"4P*"	"5/2"	"2p2.(3P).3d"	"4P"	"3/2"	6	4		"T7192c91,LS"	""	
